Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality
49,2026-08-07,822699,2026-08-07T22:45:00Z,Scheduled,Nationals Park,Cincinnati Reds @ Washington Nationals,Home,660688,Keibert Ruiz,Washington Nationals,Cincinnati Reds,C,S,No,,76,261,244,66,20,0,7,35,38,12,2,31,0.27,0.307,0.439,0.746,9,35,31,8,0,0.258,0.0,16,56,51,12,1,0.235,0.0179,356,64,3.7,27.0,63.1,22.8,14.1,15.7,29.7,65.0,29.0,4.9,3.7,4.9,61.8,82.6,18.9,0.365,66.3,94.9,106.0,1.4,14.2,0.8,52.5,26.4,Weak,2.0,Pull Power,A,Excellent HR swing plane,26.4,Weak,0.934,Good,1.6,68.4,94.1,0.306,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,14.87,7.87,Strong positive regression,Weak Pull Power profile. 3.7% barrel rate; 82.6 mph average exit velocity; 29.7% air-ball rate; 65.0% pull-air rate; 4.9% HR-launch rate.,0.0268,0.0285,3.99,47,15,34.9,1.35,134.8,Near normal interval,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,S,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,47.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,42.2,50.0,45.0,48.3,5.2,0.79,1.0,1.0,1.0,0.934,0.934,1.0,10.88,6.51,65.1,23.7,F,Probable SP unavailable; Lineup unconfirmed
50,2026-08-07,823103,2026-08-08T01:45:00Z,Scheduled,T-Mobile Park,Tampa Bay Rays @ Seattle Mariners,Home,663728,Cal Raleigh,Seattle Mariners,Tampa Bay Rays,C,S,No,,82,349,302,49,8,0,12,26,43,41,3,114,0.162,0.266,0.308,0.574,10,40,35,5,2,0.143,0.05,21,86,73,10,3,0.137,0.0349,493,118,11.3,25.2,57.7,19.7,22.6,14.1,21.9,53.6,31.3,8.9,3.7,8.9,23.2,84.9,28.3,0.636,72.9,96.8,114.2,49.1,12.9,12.2,43.7,49.2,Average,3.0,Pull Power,C+,High fly-ball plane,49.2,Average,0.998,Good,15.3,52.2,98.3,0.698,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,45.82,33.82,Strong positive regression,Average Pull Power profile. 11.3% barrel rate; 84.9 mph average exit velocity; 21.9% air-ball rate; 53.6% pull-air rate; 8.9% HR-launch rate.,0.0344,0.0338,3.81,6,2,25.2,0.24,23.8,Very recent HR,656876.0,Drew Rasmussen,R,Switch vs RHP,21,21,117.1,2.91,0.93,12,0.92,9.36,1.53,634.0,3.8,20.8,11.5,42.6,28.7,81.9,93.6,111.9,0.495,12.0,43.1,100.0,0.567,7.7,Cutter,L,LHB vs RHP,39.4,239,0.169,0.276,0.324,0.6,8,29,72,0.0335,9.6,0.605,288,0.0312,3.4,0.507,10,9,1,1/9,0.111,0.2,0.444,0.644,1,1,5,42.4,Slight Pitcher Advantage,Below average,47.9,5,Pitch-level Statcast · last 5 MLB games,414,4-Seam Fastball,32.85024154589372,136.0,Cutter,25.603864734299517,106.0,Sinker,23.91304347826087,99.0,Changeup,13.043478260869565,54.0,Curveball,3.140096618357488,13.0,Sweeper,1.4492753623188406,6.0,,,,Unknown,,Unknown,,No,92.0,0.92,1.0,35.6,0.986,0.963,61.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,39.4,28.0,43.1,80.0,35.6,45.0,48.3,5.19,1.112,0.971,1.035,0.94,0.998,0.938,0.98,12.27,7.84,83.8,24.3,F,Lineup unconfirmed
51,2026-08-07,823349,2026-08-07T22:40:00Z,Scheduled,PNC Park,New York Mets @ Pittsburgh Pirates,Home,664040,Brandon Lowe,Pittsburgh Pirates,New York Mets,2B,L,No,,108,480,428,109,25,1,24,70,72,43,2,134,0.255,0.321,0.486,0.807,12,53,50,18,3,0.36,0.0566,22,95,88,25,3,0.284,0.0316,574,108,6.7,26.4,59.7,19.9,20.3,17.1,31.1,62.3,27.8,6.8,5.3,6.8,48.3,84.3,20.0,0.628,71.1,95.9,109.9,36.5,11.0,9.5,47.0,40.9,Below Average,2.5,Pull Power,A,Excellent HR swing plane,40.9,Below Average,0.975,Good,6.5,64.7,95.1,0.59,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,36.35,12.35,Strong positive regression,Below Average Pull Power profile. 6.7% barrel rate; 84.3 mph average exit velocity; 31.1% air-ball rate; 62.3% pull-air rate; 6.8% HR-launch rate.,0.05,0.0464,4.09,0,0,17.8,0.0,0.0,Very recent HR,804267.0,Zac Thornton,L,LHB vs LHP,6,6,34.1,2.88,1.05,3,0.79,6.29,2.62,189.0,6.9,28.6,15.9,38.9,33.3,83.6,96.8,110.6,0.553,3.0,44.7,99.6,0.621,5.8,Cutter,L,LHB vs LHP,36.0,143,0.209,0.259,0.333,0.592,4,10,51,0.028,5.5,0.524,48,0.0208,6.5,0.539,0,0,0,0/0,,,,,0,0,0,41.9,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,415,Cutter,29.397590361445783,122.0,4-Seam Fastball,24.819277108433734,103.0,Sweeper,16.14457831325301,67.0,Sinker,12.289156626506024,51.0,Slider,10.602409638554217,44.0,Changeup,4.578313253012048,19.0,Curveball,2.1686746987951806,9.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.989,0.994,52.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,36.0,42.4,44.7,54.1,50.0,45.0,48.1,5.17,0.991,0.976,0.985,1.0,0.975,0.975,0.98,17.66,10.01,84.6,30.2,D,Lineup unconfirmed
52,2026-08-07,824081,2026-08-08T00:10:00Z,Scheduled,Kauffman Stadium,Chicago Cubs @ Kansas City Royals,Away,621020,Dansby Swanson,Chicago Cubs,Kansas City Royals,SS,R,No,,111,430,382,83,15,3,17,72,63,42,1,101,0.217,0.294,0.406,0.7,12,47,44,11,1,0.25,0.0213,23,89,84,20,1,0.238,0.0112,503,103,4.2,25.2,50.9,26.3,22.4,15.7,28.1,46.2,25.1,5.8,4.1,5.8,59.0,84.0,16.1,0.514,69.8,95.3,108.8,8.2,11.7,3.6,51.7,28.9,Weak,2.0,Pull Power,A,Excellent HR swing plane,28.9,Weak,0.941,Good,3.9,39.3,95.2,0.499,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,21.59,4.59,Strong positive regression,Weak Pull Power profile. 4.2% barrel rate; 84.0 mph average exit velocity; 28.1% air-ball rate; 46.2% pull-air rate; 5.8% HR-launch rate.,0.0395,0.0379,4.05,8,2,22.5,0.36,35.6,Recently homered,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,R,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,48.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,36.6,50.0,45.0,48.1,5.17,0.805,1.0,1.0,1.0,0.941,0.941,1.0,14.48,7.85,74.1,23.7,F,Probable SP unavailable; Lineup unconfirmed
53,2026-08-07,822863,2026-08-08T00:15:00Z,Scheduled,Globe Life Field,Baltimore Orioles @ Texas Rangers,Away,683002,Gunnar Henderson,Baltimore Orioles,Texas Rangers,SS,L,No,,114,518,463,101,19,4,18,65,47,44,9,119,0.218,0.297,0.393,0.69,11,46,37,6,1,0.162,0.0217,22,96,82,17,2,0.207,0.0208,679,110,4.0,26.9,51.7,24.0,24.3,14.1,25.6,57.1,29.0,5.6,3.2,5.6,57.8,83.5,15.6,0.53,72.5,95.8,110.6,40.9,10.2,11.9,44.9,37.2,Below Average,2.5,Pull Power,A,Excellent HR swing plane,37.2,Below Average,0.964,Good,3.6,61.3,96.7,0.546,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,29.81,11.81,Strong positive regression,Below Average Pull Power profile. 4.0% barrel rate; 83.5 mph average exit velocity; 25.6% air-ball rate; 57.1% pull-air rate; 5.6% HR-launch rate.,0.0347,0.0342,4.05,33,10,25.7,1.28,128.3,Near normal interval,543135.0,Nathan Eovaldi,R,LHB vs RHP,21,21,127.1,4.31,1.21,24,1.7,9.54,2.12,637.0,5.3,27.6,14.0,47.2,26.4,82.9,96.2,115.9,0.576,24.0,47.9,100.0,0.64,6.5,Split-Finger,L,LHB vs RHP,39.2,355,0.213,0.287,0.37,0.657,12,28,86,0.0338,5.0,0.564,295,0.0407,5.6,0.58,2,2,2,2/2,1.0,1.0,1.5,2.5,0,0,0,44.9,Neutral Matchup,Average,52.5,5,Pitch-level Statcast · last 5 MLB games,450,Split-Finger,38.888888888888886,175.0,Curveball,27.77777777777778,125.0,4-Seam Fastball,16.444444444444443,74.0,Cutter,12.222222222222221,55.0,Sinker,3.3333333333333335,15.0,Slider,1.3333333333333333,6.0,,,,Unknown,,Unknown,,No,104.0,1.04,1.0,57.2,0.996,0.978,50.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,39.2,42.0,47.9,51.1,57.2,45.0,48.1,5.17,0.849,1.096,1.025,1.0,0.964,0.964,1.0,13.16,8.38,84.7,28.3,F,Lineup unconfirmed
54,2026-08-07,822699,2026-08-07T22:45:00Z,Scheduled,Nationals Park,Cincinnati Reds @ Washington Nationals,Home,695734,Daylen Lile,Washington Nationals,Cincinnati Reds,LF,L,No,,115,476,438,106,22,5,14,57,56,28,6,89,0.242,0.294,0.411,0.705,13,47,44,10,3,0.227,0.0638,23,83,77,15,4,0.195,0.0482,668,108,4.8,22.8,50.4,18.7,30.7,20.0,31.3,42.0,29.1,7.0,5.5,7.0,54.7,82.5,21.7,0.518,69.8,93.9,108.1,10.8,11.4,2.7,52.1,28.9,Weak,2.0,Pull Power,A-,Elevated power plane,28.9,Weak,0.941,Good,5.6,48.6,94.1,0.53,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,30.35,16.35,Strong positive regression,Weak Pull Power profile. 4.8% barrel rate; 82.5 mph average exit velocity; 31.3% air-ball rate; 42.0% pull-air rate; 7.0% HR-launch rate.,0.0294,0.0299,3.99,10,3,31.3,0.32,32.0,Very recent HR,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,L,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,45.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,47.0,50.0,45.0,48.0,5.16,1.35,1.0,1.0,1.0,0.941,0.941,0.98,11.42,9.16,73.6,25.8,F,Probable SP unavailable; Lineup unconfirmed
55,2026-08-07,822699,2026-08-07T22:45:00Z,Scheduled,Nationals Park,Cincinnati Reds @ Washington Nationals,Away,682829,Elly De La Cruz,Cincinnati Reds,Washington Nationals,SS,S,No,,95,427,377,104,18,5,19,65,53,46,2,115,0.276,0.356,0.501,0.857,12,55,47,13,2,0.277,0.0364,23,106,92,26,5,0.283,0.0472,437,110,8.3,33.3,43.7,28.4,26.2,14.5,30.9,33.5,32.6,8.8,4.6,8.8,47.5,86.3,14.0,0.694,74.9,99.3,116.1,58.1,15.8,14.9,49.0,47.5,Below Average,3.0,Contact-First Profile,A,Excellent HR swing plane,47.5,Below Average,0.993,Good,7.3,35.3,98.8,0.667,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,31.36,12.36,Strong positive regression,Below Average Contact-First Profile profile. 8.3% barrel rate; 86.3 mph average exit velocity; 30.9% air-ball rate; 33.5% pull-air rate; 8.8% HR-launch rate.,0.0445,0.0418,4.15,0,0,19.8,0.0,0.0,Very recent HR,676917.0,Cade Cavalli,R,Switch vs RHP,24,24,122.2,3.52,1.29,12,0.88,9.76,2.71,676.0,4.1,24.1,11.7,34.4,29.7,82.8,94.8,111.5,0.528,12.0,73.5,99.8,0.833,9.6,4-Seam Fastball,L,LHB vs RHP,39.9,306,0.251,0.333,0.424,0.758,10,33,81,0.0327,7.3,0.703,317,0.0284,3.5,0.523,0,0,0,0/0,,,,,0,0,0,53.7,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,458,4-Seam Fastball,32.532751091703055,149.0,Knuckle Curve,21.61572052401747,99.0,Cutter,15.720524017467248,72.0,Sweeper,14.192139737991265,65.0,Sinker,9.825327510917031,45.0,Changeup,6.11353711790393,28.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.047,0.966,52.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,39.9,25.6,73.5,47.6,50.0,45.0,48.0,5.15,0.995,0.965,1.035,1.0,0.993,0.993,0.98,16.22,9.98,85.0,31.0,D,Lineup unconfirmed
56,2026-08-07,825051,2026-08-08T01:40:00Z,Scheduled,Chase Field,Los Angeles Dodgers @ Arizona Diamondbacks,Away,676439,Hunter Feduccia,Los Angeles Dodgers,Arizona Diamondbacks,C,L,No,,62,163,144,33,7,1,2,15,12,14,1,44,0.229,0.3,0.333,0.633,6,14,13,3,0,0.231,0.0,12,34,32,7,0,0.219,0.0,214,47,5.9,24.9,45.7,35.2,19.0,14.2,26.1,44.4,27.2,6.0,2.9,6.0,10.8,81.7,17.7,0.493,67.3,94.3,108.2,16.7,11.3,4.9,46.2,28.5,Weak,2.0,Pull Power,A,Excellent HR swing plane,28.5,Weak,0.94,Good,6.4,54.5,94.8,0.41,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,10.85,8.85,Strong positive regression,Weak Pull Power profile. 5.9% barrel rate; 81.7 mph average exit velocity; 26.1% air-ball rate; 44.4% pull-air rate; 6.0% HR-launch rate.,0.0123,0.0206,3.93,32,12,72.0,0.44,44.4,Recently homered,518876.0,Merrill Kelly,R,LHB vs RHP,20,20,114.1,5.04,1.49,23,1.81,5.98,3.62,663.0,8.4,30.3,14.9,46.8,32.3,83.8,97.3,114.6,0.674,23.0,34.2,99.6,0.549,4.1,Changeup,L,LHB vs RHP,41.8,138,0.244,0.326,0.361,0.687,2,14,40,0.0145,5.1,0.55,298,0.0503,8.8,0.693,0,0,0,0/0,,,,,0,0,0,40.8,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,457,Changeup,32.822757111597376,150.0,4-Seam Fastball,24.50765864332604,112.0,Cutter,12.25382932166302,56.0,Curveball,12.035010940919037,55.0,Sinker,9.846827133479213,45.0,Slider,8.533916849015318,39.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.968,1.009,45.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,41.8,58.3,34.2,53.3,50.0,45.0,48.0,5.15,0.771,1.114,1.025,0.94,0.94,0.883,1.0,7.87,5.54,66.4,18.2,F,Lineup unconfirmed
57,2026-08-07,824566,2026-08-07T23:40:00Z,Scheduled,Rate Field,Cleveland Guardians @ Chicago White Sox,Home,678246,Miguel Vargas,Chicago White Sox,Cleveland Guardians,3B,R,No,,113,495,419,99,25,1,24,75,67,63,7,90,0.236,0.342,0.473,0.815,12,55,48,9,3,0.188,0.0545,23,103,92,20,4,0.217,0.0388,633,123,7.7,30.1,51.9,25.6,22.3,19.0,32.2,56.2,32.2,8.9,6.9,8.9,46.8,85.0,23.9,0.635,71.8,97.1,112.4,39.9,16.3,13.4,61.7,49.4,Average,3.0,Pull Power,A-,Elevated power plane,49.4,Average,0.998,Good,7.3,58.5,97.9,0.582,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,45.24,21.24,Strong positive regression,Average Pull Power profile. 7.7% barrel rate; 85.0 mph average exit velocity; 32.2% air-ball rate; 56.2% pull-air rate; 8.9% HR-launch rate.,0.0485,0.0453,4.09,10,3,17.5,0.57,57.3,Recently homered,800048.0,Parker Messick,L,RHB vs LHP,22,22,129.2,2.57,1.06,11,0.76,8.88,2.57,668.0,3.4,20.8,11.1,40.5,30.5,81.3,93.7,110.5,0.459,11.0,50.8,99.7,0.652,7.3,4-Seam Fastball,R,RHB vs LHP,48.2,148,0.266,0.374,0.54,0.914,9,22,25,0.0608,8.5,0.74,378,0.0238,4.0,0.48,9,8,1,1/8,0.125,0.222,0.5,0.722,1,1,1,49.8,Neutral Matchup,Average,51.9,5,Pitch-level Statcast · last 5 MLB games,464,4-Seam Fastball,52.58620689655172,244.0,Changeup,21.767241379310345,101.0,Sinker,14.439655172413794,67.0,Curveball,7.758620689655173,36.0,Cutter,1.9396551724137931,9.0,Slider,1.5086206896551724,7.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.002,0.959,59.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,48.2,25.6,50.8,61.7,50.0,45.0,48.0,5.15,1.02,0.946,1.025,1.0,0.998,0.998,1.0,17.26,10.22,85.0,30.7,D,Lineup unconfirmed
58,2026-08-07,823349,2026-08-07T22:40:00Z,Scheduled,PNC Park,New York Mets @ Pittsburgh Pirates,Home,682848,Endy Rodríguez,Pittsburgh Pirates,New York Mets,C,S,No,,44,158,134,36,6,0,7,20,20,23,0,41,0.269,0.376,0.47,0.846,9,36,34,10,2,0.294,0.0556,9,36,34,10,2,0.294,0.0556,180,42,5.2,25.6,53.5,26.2,20.2,13.8,27.0,51.9,29.6,5.2,3.0,5.2,107.9,84.8,23.0,0.537,71.3,95.4,108.6,27.5,12.4,9.4,42.6,35.6,Below Average,2.5,Pull Power,A-,Elevated power plane,35.6,Below Average,0.96,Good,2.4,55.6,93.8,0.453,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,9.04,2.04,Positive regression,Below Average Pull Power profile. 5.2% barrel rate; 84.8 mph average exit velocity; 27.0% air-ball rate; 51.9% pull-air rate; 5.2% HR-launch rate.,0.0443,0.039,4.09,4,1,19.1,0.21,20.9,Very recent HR,804267.0,Zac Thornton,L,Switch vs LHP,6,6,34.1,2.88,1.05,3,0.79,6.29,2.62,189.0,6.9,28.6,15.9,38.9,33.3,83.6,96.8,110.6,0.553,3.0,52.2,99.6,0.644,8.4,Cutter,R,RHB vs LHP,43.3,28,0.13,0.286,0.261,0.547,1,5,10,0.0357,3.2,0.565,86,0.0233,7.1,0.562,0,0,0,0/0,,,,,0,0,0,47.8,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,415,Cutter,29.397590361445783,122.0,4-Seam Fastball,24.819277108433734,103.0,Sweeper,16.14457831325301,67.0,Sinker,12.289156626506024,51.0,Slider,10.602409638554217,44.0,Changeup,4.578313253012048,19.0,Curveball,2.1686746987951806,9.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.004,0.994,50.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,43.3,42.4,52.2,42.4,50.0,45.0,48.0,5.15,1.17,0.976,1.035,1.0,0.96,0.96,0.98,15.01,10.28,66.2,28.6,F,Lineup unconfirmed
59,2026-08-07,823515,2026-08-07T23:05:00Z,Scheduled,Yankee Stadium,Atlanta Braves @ New York Yankees,Home,671277,Luis García Jr.,New York Yankees,Atlanta Braves,1B,L,No,,107,386,368,104,20,5,24,49,78,17,0,61,0.283,0.313,0.56,0.873,11,44,43,14,3,0.326,0.0682,20,79,76,19,4,0.25,0.0506,568,118,9.1,27.1,55.9,23.2,20.3,11.0,25.2,55.4,28.2,7.1,4.2,7.1,46.3,84.4,12.0,0.601,73.1,96.5,115.4,45.4,14.8,13.8,59.9,47.5,Below Average,3.0,Pull Power,A,Excellent HR swing plane,47.5,Below Average,0.993,Good,11.9,64.3,95.7,0.582,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,43.71,19.71,Strong positive regression,Below Average Pull Power profile. 9.1% barrel rate; 84.4 mph average exit velocity; 25.2% air-ball rate; 55.4% pull-air rate; 7.1% HR-launch rate.,0.0622,0.055,4.09,7,2,15.3,0.46,45.7,Recently homered,641816.0,Tyler Mahle,R,LHB vs RHP,18,18,94.2,5.13,1.39,14,1.33,8.46,3.52,505.0,4.0,21.8,15.2,38.0,28.1,82.3,94.5,110.5,0.519,14.0,35.6,99.9,0.542,5.2,4-Seam Fastball,L,LHB vs RHP,46.3,326,0.297,0.328,0.597,0.925,21,15,50,0.0644,8.1,0.653,212,0.033,2.8,0.467,7,6,1,1/6,0.167,0.143,0.167,0.31,0,0,2,39.8,Slight Pitcher Advantage,Below average,32.5,5,Pitch-level Statcast · last 5 MLB games,457,4-Seam Fastball,47.04595185995623,215.0,Cutter,25.38293216630197,116.0,Split-Finger,24.288840262582056,111.0,Slider,3.2822757111597376,15.0,,,,,,,,,,Unknown,,Unknown,,No,108.0,1.08,1.0,64.4,0.971,0.965,60.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,46.3,26.8,35.6,67.4,64.4,45.0,47.9,5.13,1.038,1.037,1.025,1.03,0.993,1.023,1.0,20.66,13.31,83.3,36.3,D+,Lineup unconfirmed
60,2026-08-07,823428,2026-08-07T22:40:00Z,Scheduled,Citizens Bank Park,Toronto Blue Jays @ Philadelphia Phillies,Away,672960,Kazuma Okamoto,Toronto Blue Jays,Philadelphia Phillies,3B,R,No,,113,462,415,95,15,0,24,60,70,39,6,144,0.229,0.303,0.439,0.742,12,50,49,12,1,0.245,0.02,23,93,86,17,3,0.198,0.0323,551,120,5.6,25.7,50.5,27.3,22.2,16.2,25.2,55.8,27.5,6.2,3.1,6.2,67.3,83.8,24.8,0.573,71.3,95.8,111.0,34.3,11.8,10.1,55.4,38.8,Below Average,2.5,Pull Power,A-,Elevated power plane,38.8,Below Average,0.969,Good,3.3,58.6,94.4,0.446,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,29.87,5.87,Strong positive regression,Below Average Pull Power profile. 5.6% barrel rate; 83.8 mph average exit velocity; 25.2% air-ball rate; 55.8% pull-air rate; 6.2% HR-launch rate.,0.0519,0.0478,4.05,34,8,17.3,1.97,196.6,Above normal drought,554430.0,Zack Wheeler,R,RHB vs RHP,18,18,105.0,2.49,0.91,13,1.11,10.8,1.97,512.0,3.9,21.5,12.1,37.4,30.5,81.7,93.4,111.8,0.47,13.0,68.7,100.0,0.845,6.6,4-Seam Fastball,R,RHB vs RHP,42.2,346,0.232,0.303,0.453,0.757,19,29,110,0.0549,7.2,0.648,158,0.0316,3.8,0.432,2,2,1,1/2,0.5,0.5,1.0,1.5,0,0,1,53.5,Neutral Matchup,Average,52.5,5,Pitch-level Statcast · last 5 MLB games,393,4-Seam Fastball,35.6234096692112,140.0,Split-Finger,20.865139949109416,82.0,Sweeper,13.740458015267176,54.0,Sinker,11.450381679389313,45.0,Curveball,9.414758269720101,37.0,Cutter,8.9058524173028,35.0,,,,Unknown,,Unknown,,No,108.0,1.08,1.0,64.4,1.037,0.964,53.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,42.2,23.5,68.7,45.8,64.4,45.0,47.8,5.13,0.813,1.002,0.985,1.0,0.969,0.969,1.035,18.01,9.93,84.4,34.6,D,Lineup unconfirmed
