player_id,player_name,team,opponent,position,depth_chart_position,status,years_exp,season,season_type,week,target_slate,game_id,game_date,home_away,projected_receiving_yards,projection_mean,projection_median,projection_floor,projection_ceiling,model_std,historical_games,last_5_avg,last_10_avg,last_15_avg,season_avg,volume_last_5,preseason_usage_multiplier,opponent_adjustment,data_source,simulations,model_version,prob_0_plus,prob_5_plus,prob_10_plus,prob_15_plus,prob_20_plus,prob_25_plus,prob_30_plus,prob_35_plus,prob_40_plus,prob_45_plus,prob_50_plus,prob_55_plus,prob_60_plus,prob_65_plus,prob_70_plus,prob_75_plus,prob_80_plus,prob_85_plus,prob_90_plus,prob_95_plus,prob_100_plus,prob_105_plus,prob_110_plus,prob_115_plus,prob_120_plus,prob_125_plus,prob_130_plus,prob_135_plus,prob_140_plus,prob_145_plus,prob_150_plus,prob_155_plus,prob_160_plus,prob_165_plus,prob_170_plus,prob_175_plus,prob_180_plus,prob_185_plus,prob_190_plus,prob_195_plus,prob_200_plus
00-0040259,Gage Larvadain,CLE,CHI,WR,WR,ACT,1.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_CLE_CHI,,away,13.539,13.539,12.519,0.0,28.439,10.821,6,9.8,11.833,11.833,11.833,2.0,0.68,1.003,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,72.58,58.12,42.1,27.41,15.8,7.95,3.59,1.43,0.46,0.12,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037248,James Cook,BUF,CAR,RB,RB,ACT,4.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_CAR_BUF,,home,13.504,13.504,8.885,0.0,35.47,15.051,42,17.6,20.2,21.133,20.786,2.8,0.5,0.904,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,57.47,47.93,38.45,29.72,21.95,15.57,10.43,6.8,4.13,2.45,1.38,0.73,0.35,0.17,0.08,0.03,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038839,Mitchell Tinsley,CIN,DET,WR,WR,ACT,3.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_DET_CIN,,home,13.494,13.494,12.185,0.0,29.151,11.232,8,18.8,14.5,14.5,14.5,4.0,0.5,1.087,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,70.95,56.72,41.67,27.75,16.57,8.96,4.27,1.74,0.64,0.23,0.07,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038891,Shedrick Jackson,LV,ARI,WR,WR,ACT,3.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_ARI_LV,,home,13.476,13.476,12.328,0.0,28.965,11.12,4,14.0,14.0,14.0,18.667,1.5,0.5,0.984,PLAYER_PRIOR_BLEND,100000,NFL_RECEIVING_YARDS_V1,100.0,71.15,57.0,41.79,27.51,16.3,8.67,4.12,1.67,0.59,0.16,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037078,Cole Turner,MIA,WAS,TE,TE,ACT,4.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_MIA_WAS,,away,13.471,13.471,11.795,0.0,30.157,11.882,7,16.4,17.143,17.143,17.143,2.2,0.5,1.124,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,68.37,54.98,41.22,28.47,17.89,10.2,5.35,2.51,1.04,0.38,0.11,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0033455,Anthony Firkser,WAS,MIA,TE,TE,ACT,9.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_MIA_WAS,,home,13.451,13.451,9.536,0.0,34.654,14.495,5,10.6,10.6,10.6,10.6,2.0,0.5,0.906,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,58.97,49.08,38.92,29.58,21.31,14.78,9.69,5.98,3.49,1.9,1.04,0.5,0.24,0.11,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039746,Will Shipley,PHI,BAL,RB,RB,ACT,2.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_PHI_BAL,,away,13.412,13.412,12.231,0.0,28.585,10.919,9,9.0,10.111,10.111,7.0,1.6,0.68,1.042,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,71.63,57.13,41.57,27.25,15.86,8.19,3.63,1.41,0.5,0.15,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036755,Jaret Patterson,LAC,HOU,RB,RB,ACT,5.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_LAC_HOU,,away,13.38,13.38,13.378,9.055,17.679,3.356,1,8.0,8.0,8.0,8.0,4.0,0.5,0.974,PLAYER_PRIOR_BLEND,100000,NFL_RECEIVING_YARDS_V1,100.0,99.39,84.33,31.51,2.43,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035644,Noah Fant,NO,JAX,TE,TE,ACT,7.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_JAX_NO,,home,13.358,13.358,9.51,0.0,34.189,14.308,41,6.4,20.8,26.267,22.154,1.4,0.5,1.0,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,59.24,48.98,38.72,29.3,21.13,14.45,9.29,5.68,3.31,1.75,0.92,0.44,0.2,0.09,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036841,Austin Trammell,JAX,NO,WR,WR,ACT,5.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_JAX_NO,,away,13.342,13.342,9.767,0.0,33.681,13.997,8,9.2,14.375,14.375,9.2,2.0,0.5,0.974,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,60.15,49.54,39.02,29.31,20.72,13.98,8.79,5.23,2.96,1.54,0.77,0.33,0.14,0.05,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040078,Brashard Smith,KC,LAR,RB,RB,ACT,1.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_LAR_KC,,home,13.317,13.317,10.066,0.0,33.192,13.711,12,10.0,17.2,14.333,14.333,3.2,0.68,1.108,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,61.02,50.15,39.2,29.15,20.5,13.49,8.34,4.81,2.61,1.3,0.62,0.29,0.12,0.05,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040734,TreVeyon Henderson,NE,IND,RB,RB,ACT,1.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_IND_NE,,home,13.296,13.296,12.391,0.0,27.591,10.343,13,17.4,14.8,17.0,17.0,3.4,0.68,1.094,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,73.6,58.05,41.15,25.87,14.32,6.77,2.78,1.03,0.29,0.07,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0033857,JuJu Smith-Schuster,NYG,MIN,WR,WR,ACT,9.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_MIN_NYG,,home,13.248,13.248,7.356,0.0,36.72,15.75,38,9.2,12.0,19.333,21.562,2.4,0.5,0.974,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,54.17,45.3,36.8,28.83,22.01,16.13,11.37,7.72,5.01,3.1,1.83,1.01,0.55,0.29,0.14,0.07,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039391,Kimani Vidal,LAC,HOU,RB,RB,ACT,2.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_LAC_HOU,,away,13.142,13.142,9.18,0.0,33.876,14.218,16,16.6,13.5,10.533,12.364,1.6,0.68,0.974,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,58.63,48.25,37.98,28.74,20.63,14.05,9.01,5.58,3.24,1.72,0.87,0.4,0.18,0.08,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0034844,Saquon Barkley,PHI,BAL,RB,RB,ACT,8.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_PHI_BAL,,away,13.134,13.134,8.053,0.0,35.355,15.093,45,13.2,14.5,18.2,18.2,3.4,0.5,1.042,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,55.73,46.44,37.18,28.62,21.26,15.07,10.3,6.68,4.17,2.5,1.43,0.74,0.39,0.19,0.09,0.05,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0032951,Laquon Treadwell,IND,NE,WR,WR,ACT,10.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_IND_NE,,away,13.042,13.042,13.007,4.514,21.444,6.464,1,16.0,16.0,16.0,16.0,3.0,0.5,0.941,PLAYER_PRIOR_BLEND,100000,NFL_RECEIVING_YARDS_V1,100.0,88.61,67.32,38.07,14.42,3.4,0.48,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039875,Ray Davis,BUF,CAR,RB,RB,ACT,2.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_CAR_BUF,,home,13.037,13.037,7.447,0.0,35.702,15.338,21,13.6,8.7,13.067,9.556,1.6,0.68,0.904,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,54.53,45.43,36.69,28.52,21.32,15.28,10.6,7.06,4.43,2.71,1.57,0.87,0.46,0.22,0.12,0.06,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038728,Jared Wayne,HOU,LAC,WR,WR,ACT,3.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_LAC_HOU,,home,12.982,12.982,12.749,2.19,23.401,7.837,1,20.0,20.0,20.0,20.0,2.0,0.5,0.899,PLAYER_PRIOR_BLEND,100000,NFL_RECEIVING_YARDS_V1,100.0,82.69,63.0,39.19,19.13,7.05,1.87,0.37,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038492,Jason Brownlee,KC,LAR,WR,WR,ACT,3.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_LAR_KC,,home,12.975,12.975,11.058,0.0,29.821,11.92,5,11.2,11.2,11.2,0.0,1.8,0.5,1.108,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,65.93,52.86,39.6,27.23,17.08,9.77,5.15,2.44,1.05,0.38,0.13,0.05,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036924,Michael Carter,TEN,SF,RB,RB,ACT,5.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_TEN_SF,,away,12.844,12.844,10.532,0.0,30.55,12.318,28,18.2,24.5,21.733,24.273,3.4,0.5,0.998,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,63.94,51.28,38.78,27.09,17.65,10.63,5.74,2.87,1.31,0.55,0.2,0.07,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035298,Scott Miller,CHI,CLE,WR,WR,ACT,7.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_CLE_CHI,,home,12.767,12.767,7.083,0.0,35.279,15.164,18,12.4,19.7,15.467,12.4,2.8,0.5,0.96,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,53.77,44.68,35.93,27.83,20.86,14.82,10.21,6.8,4.23,2.53,1.41,0.8,0.43,0.21,0.09,0.04,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040590,Konata Mumpfield,LAR,KC,WR,WR,ACT,1.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_LAR_KC,,away,12.739,12.739,10.113,0.0,30.823,12.587,9,11.0,10.222,10.222,10.222,3.2,0.68,0.917,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,62.43,50.28,38.22,27.17,17.83,10.92,6.21,3.23,1.5,0.67,0.26,0.11,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039796,Rasheen Ali,BAL,PHI,RB,RB,ACT,2.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_PHI_BAL,,home,12.73,12.73,11.128,0.0,28.604,11.254,6,13.6,11.333,11.333,13.6,2.2,0.68,0.85,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,67.56,53.35,38.76,25.77,15.37,8.29,3.99,1.72,0.66,0.23,0.07,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037755,Jelani Woods,NYJ,TB,TE,TE,ACT,4.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_TB_NYJ,,home,12.65,12.65,12.659,8.369,16.923,3.34,2,2.0,2.0,2.0,2.0,1.5,0.5,1.15,PLAYER_PRIOR_BLEND,100000,NFL_RECEIVING_YARDS_V1,100.0,98.89,78.73,23.93,1.38,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035249,Josh Oliver,MIN,NYG,TE,TE,ACT,7.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_MIN_NYG,,away,12.638,12.638,7.981,0.0,33.786,14.33,35,19.6,14.3,13.467,13.333,2.0,0.5,0.928,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,55.93,45.95,36.44,27.49,19.96,13.77,8.97,5.62,3.26,1.79,0.95,0.47,0.2,0.1,0.04,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0034386,Justin Watson,HOU,LAC,WR,WR,ACT,8.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_LAC_HOU,,home,12.523,12.523,7.733,0.0,33.699,14.354,32,19.0,14.8,18.133,15.0,2.0,0.5,0.899,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,55.38,45.56,36.07,27.17,19.64,13.54,8.94,5.62,3.39,1.83,0.98,0.48,0.21,0.08,0.04,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036223,Jonathan Taylor,IND,NE,RB,RB,ACT,6.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_IND_NE,,away,12.511,12.511,9.958,0.0,30.27,12.317,36,22.0,23.1,23.4,23.625,4.0,0.5,0.941,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,62.39,49.89,37.61,26.35,17.09,10.33,5.68,2.8,1.28,0.51,0.21,0.08,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040644,Trevor Etienne,CAR,BUF,RB,RB,ACT,1.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_CAR_BUF,,away,12.497,12.497,12.485,8.509,16.495,3.11,3,4.333,4.333,4.333,4.333,1.0,0.68,0.907,PLAYER_PRIOR_BLEND,100000,NFL_RECEIVING_YARDS_V1,100.0,99.23,78.78,21.04,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039325,Carson Steele,PHI,BAL,RB,RB,ACT,2.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_PHI_BAL,,away,12.464,12.464,12.448,6.991,17.937,4.253,6,4.8,4.333,4.333,4.333,1.8,0.68,1.042,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,96.05,71.77,27.57,3.88,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0034981,Foster Moreau,HOU,LAC,TE,TE,ACT,7.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_LAC_HOU,,home,12.393,12.393,6.67,0.0,34.495,14.882,33,10.0,17.0,20.333,8.429,1.6,0.5,0.899,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,53.09,43.92,34.99,26.9,19.9,14.09,9.58,6.28,3.86,2.32,1.28,0.69,0.36,0.18,0.09,0.04,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0032208,Phillip Dorsett,LV,ARI,WR,WR,ACT,11.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_ARI_LV,,home,12.385,12.385,12.393,8.413,16.358,3.102,2,0.0,0.0,0.0,0.0,1.5,0.5,0.984,PLAYER_PRIOR_BLEND,100000,NFL_RECEIVING_YARDS_V1,100.0,99.13,77.9,19.94,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037557,Ronnie Rivers,LAR,KC,RB,RB,ACT,4.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_LAR_KC,,away,12.385,12.385,10.272,0.0,29.154,11.76,6,10.4,9.333,9.333,17.0,2.0,0.5,0.917,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,63.88,50.74,37.53,25.5,15.84,8.99,4.6,2.2,0.95,0.34,0.13,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036176,Mason Kinsey,TEN,SF,WR,WR,ACT,6.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_TEN_SF,,away,12.361,12.361,10.635,0.0,28.31,11.204,5,14.2,14.2,14.2,24.0,1.4,0.5,0.998,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,66.07,51.9,37.38,24.54,14.81,7.95,3.78,1.63,0.6,0.22,0.07,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036556,Brevin Jordan,HOU,LAC,TE,TE,ACT,5.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_LAC_HOU,,home,12.335,12.335,7.142,0.0,33.768,14.469,11,13.4,19.9,20.545,3.5,1.8,0.5,0.899,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,54.12,44.45,35.2,26.67,19.47,13.57,8.98,5.68,3.42,1.96,1.06,0.55,0.26,0.11,0.04,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040184,KeAndre Lambert-Smith,LAC,HOU,WR,WR,ACT,1.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_LAC_HOU,,away,12.294,12.294,11.298,0.0,25.96,9.858,7,10.0,7.286,7.286,7.286,1.8,0.68,0.974,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,71.06,54.58,37.26,22.35,11.59,5.06,1.86,0.57,0.14,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036275,D'Andre Swift,CHI,CLE,RB,RB,ACT,6.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_CLE_CHI,,home,12.225,12.225,7.799,0.0,32.539,13.81,46,12.4,13.3,19.133,18.688,2.4,0.5,0.96,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,55.79,45.48,35.52,26.51,18.63,12.42,7.88,4.79,2.68,1.44,0.71,0.34,0.16,0.07,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036139,Rico Dowdle,PIT,GB,RB,RB,ACT,6.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_GB_PIT,,home,12.176,12.176,7.933,0.0,32.122,13.641,43,12.8,19.3,19.533,18.562,3.2,0.5,0.968,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,56.21,45.72,35.38,26.11,18.27,12.13,7.63,4.57,2.54,1.35,0.67,0.32,0.14,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038840,Brycen Tremayne,CAR,BUF,WR,WR,ACT,3.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_CAR_BUF,,away,12.121,12.121,7.429,0.0,32.744,13.966,9,12.2,17.556,17.556,20.0,1.4,0.5,0.907,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,54.87,44.69,34.85,26.09,18.47,12.62,8.15,5.02,2.92,1.6,0.84,0.4,0.18,0.09,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037340,Zaire Mitchell-Paden,NO,JAX,TE,TE,ACT,4.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_JAX_NO,,home,12.033,12.033,11.667,0.531,22.88,8.031,3,5.667,5.667,5.667,5.667,1.0,0.5,1.0,PLAYER_PRIOR_BLEND,100000,NFL_RECEIVING_YARDS_V1,100.0,77.9,57.57,35.09,16.87,6.35,1.76,0.36,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037086,Grant Calcaterra,PHI,BAL,TE,TE,ACT,4.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_PHI_BAL,,away,11.873,11.873,5.916,0.0,33.402,14.526,23,7.2,12.0,12.533,9.5,1.4,0.5,1.042,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,51.68,42.51,33.82,25.77,18.95,13.19,8.81,5.64,3.45,1.96,1.1,0.61,0.3,0.14,0.06,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038547,Luke Schoonmaker,DAL,SEA,TE,TE,ACT,3.0,2026,PRE,1,2026 PRE W1,2026_PRE_W1_DAL_SEA,,away,11.78,11.78,6.926,0.0,32.213,13.761,35,13.8,11.9,9.867,9.429,1.4,0.5,0.997,PLAYER_HISTORY,100000,NFL_RECEIVING_YARDS_V1,100.0,53.99,43.73,34.04,25.09,17.77,12.03,7.8,4.66,2.65,1.41,0.69,0.36,0.16,0.07,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
