Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count
66,2026-08-05,824482,2026-08-05T22:40:00Z,In Progress,Great American Ball Park,Athletics @ Cincinnati Reds,Home,668709,JJ Bleday,Cincinnati Reds,Athletics,LF,L,Yes,6.0,85,355,299,68,11,1,19,44,46,51,2,76,0.227,0.342,0.462,0.804,12,47,37,6,2,0.162,0.0426,24,96,80,17,6,0.212,0.0625,436,119,7.1,25.5,53.5,26.8,19.1,18.2,31.6,56.3,31.8,8.0,5.3,8.0,64.5,83.4,23.5,0.634,71.8,95.9,112.3,31.1,13.2,9.5,50.8,43.5,Below Average,2.5,Pull Power,A-,Elevated power plane,43.5,Below Average,0.982,Good,7.6,55.6,95.8,0.673,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,28.25,9.25,Strong positive regression,Below Average Pull Power profile. 7.1% barrel rate; 83.4 mph average exit velocity; 31.6% air-ball rate; 56.3% pull-air rate; 8.0% HR-launch rate.,0.0535,0.0481,4.14,11,4,15.7,0.7,69.9,Recently homered,682052,Jacob Lopez,L,LHB vs LHP,18,15,72.1,5.72,1.66,12,1.49,8.46,5.35,419.0,2.9,19.1,16.5,45.2,32.2,79.6,92.3,110.8,0.425,12.0,49.7,99.9,0.632,7.8,4-Seam Fastball,L,LHB vs LHP,33.7,91,0.205,0.308,0.41,0.718,5,12,21,0.0549,5.4,0.478,89,0.0225,0.9,0.398,0,0,0,0/0,,,,,0,0,0,42.6,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,347,4-Seam Fastball,38.61671469740634,134.0,Slider,35.44668587896253,123.0,Cutter,18.443804034582133,64.0,Changeup,5.475504322766571,19.0,Sinker,2.0172910662824206,7.0,Partly Cloudy,85.0,"3 mph, R To L",3.0,No,112.0,1.12,1.032,78.8,0.999,0.954,54.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,33.7,25.9,49.7,58.1,78.8,62.0,48.2,5.18,1.029,1.062,0.985,1.0,0.982,0.982,1.0,18.45,12.4,95.0,35.5,D,Good,,,,,,
67,2026-08-05,823429,2026-08-05T22:40:00Z,In Progress,Citizens Bank Park,Washington Nationals @ Philadelphia Phillies,Away,686611,Dylan Crews,Washington Nationals,Philadelphia Phillies,RF,R,Yes,3.0,64,257,231,51,9,0,9,35,25,19,7,57,0.221,0.3,0.377,0.677,12,44,39,10,2,0.256,0.0455,22,86,72,15,3,0.208,0.0349,305,91,6.5,26.4,43.8,29.9,24.9,18.8,30.4,43.1,28.4,8.6,6.3,8.6,47.5,83.4,18.1,0.569,71.7,95.3,110.7,37.4,10.3,9.2,45.0,37.8,Below Average,2.5,Pull Power,A,Excellent HR swing plane,37.8,Below Average,0.966,Good,7.7,46.4,94.0,0.551,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,17.96,8.96,Strong positive regression,Below Average Pull Power profile. 6.5% barrel rate; 83.4 mph average exit velocity; 30.4% air-ball rate; 43.1% pull-air rate; 8.6% HR-launch rate.,0.035,0.0341,4.55,21,7,25.7,0.82,81.8,Near normal interval,691725,Andrew Painter,R,RHB vs RHP,16,14,72.1,6.72,1.62,15,1.87,7.47,3.48,432.0,5.1,23.1,15.3,40.7,27.3,81.3,94.2,113.0,0.586,15.0,51.7,100.0,0.65,7.8,4-Seam Fastball,R,RHB vs RHP,39.2,167,0.178,0.251,0.303,0.554,5,9,40,0.0299,5.0,0.532,124,0.0484,5.5,0.603,0,0,0,0/0,,,,,0,0,0,45.7,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,389,4-Seam Fastball,26.99228791773779,105.0,Slider,24.67866323907455,96.0,Sweeper,16.452442159383033,64.0,Split-Finger,14.652956298200515,57.0,Sinker,7.197943444730077,28.0,Overcast,81.0,"7 mph, Out To LF",7.0,No,108.0,1.08,1.065,78.8,1.003,0.976,47.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,39.2,34.8,51.7,49.4,78.8,80.0,48.2,5.18,1.078,1.123,0.985,1.0,0.966,0.966,1.0,14.59,11.22,89.2,31.2,D,Good,Curveball,6.683804627249358,26.0,Changeup,3.341902313624679,13.0
68,2026-08-05,824322,2026-08-05T19:10:00Z,Final,Coors Field,Tampa Bay Rays @ Colorado Rockies,Home,666160,Mickey Moniak,Colorado Rockies,Tampa Bay Rays,LF,L,Yes,3.0,77,289,266,74,13,4,19,40,52,15,3,72,0.278,0.318,0.571,0.889,10,42,37,10,3,0.27,0.0714,20,81,75,21,4,0.28,0.0494,385,107,5.9,26.6,59.0,22.1,19.0,19.7,28.9,59.1,27.7,6.2,4.4,6.2,89.3,82.7,19.9,0.569,73.0,95.1,109.1,47.0,10.7,14.0,52.1,41.2,Below Average,2.5,Pull Power,A,Excellent HR swing plane,41.2,Below Average,0.975,Good,2.8,51.6,93.3,0.509,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,21.26,2.26,Positive regression,Below Average Pull Power profile. 5.9% barrel rate; 82.7 mph average exit velocity; 28.9% air-ball rate; 59.1% pull-air rate; 6.2% HR-launch rate.,0.0657,0.0558,4.49,3,1,14.0,0.21,21.4,Very recent HR,607259,Nick Martinez,R,LHB vs RHP,22,22,129.0,2.65,1.1,15,1.05,5.09,1.4,671.0,5.1,23.2,17.4,48.0,32.9,82.2,94.8,111.9,0.522,15.0,39.9,99.8,0.571,5.9,Sinker,L,LHB vs RHP,52.2,230,0.294,0.335,0.626,0.96,17,14,51,0.0739,8.1,0.627,298,0.0369,5.6,0.501,1,1,0,0/1,0.0,0.0,0.0,0.0,0,0,1,46.9,Neutral Matchup,Average,47.5,5,Pitch-level Statcast · last 5 MLB games,398,Sinker,32.914572864321606,131.0,Changeup,25.12562814070352,100.0,Cutter,24.371859296482413,97.0,4-Seam Fastball,11.306532663316583,45.0,Slider,4.773869346733668,19.0,Partly Cloudy,69.0,"10 mph, In From CF",10.0,No,118.0,1.18,0.933,67.6,0.98,0.976,54.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,52.2,38.0,39.9,42.1,67.6,80.0,48.0,5.16,1.041,0.992,1.025,1.03,0.975,1.005,0.98,22.74,13.95,91.1,38.7,D+,Good,Curveball,1.5075376884422111,6.0,,,
69,2026-08-05,824082,2026-08-05T23:40:00Z,Warmup,Kauffman Stadium,Minnesota Twins @ Kansas City Royals,Away,665019,Kody Clemens,Minnesota Twins,Kansas City Royals,1B,L,Yes,4.0,99,399,365,86,20,5,19,53,53,24,6,89,0.236,0.292,0.474,0.766,10,43,40,8,1,0.2,0.0233,22,93,87,18,3,0.207,0.0323,537,133,5.6,27.0,54.9,18.8,25.8,16.5,28.5,48.7,24.8,5.8,4.3,5.8,56.3,84.9,20.3,0.549,70.2,96.1,110.8,11.7,12.8,3.9,62.2,33.5,Weak,2.5,Pull Power,A-,Elevated power plane,33.5,Weak,0.954,Good,3.8,57.9,95.0,0.483,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,28.28,9.28,Strong positive regression,Weak Pull Power profile. 5.6% barrel rate; 84.9 mph average exit velocity; 28.5% air-ball rate; 48.7% pull-air rate; 5.8% HR-launch rate.,0.0476,0.044,4.48,16,4,19.2,0.83,83.3,Near normal interval,702070,Noah Cameron,L,LHB vs LHP,21,20,115.2,4.59,1.34,14,1.09,8.33,3.03,634.0,5.8,25.9,14.2,45.4,33.4,82.7,95.7,115.9,0.578,14.0,43.8,99.8,0.605,6.2,4-Seam Fastball,L,LHB vs LHP,50.0,94,0.233,0.29,0.477,0.767,5,6,21,0.0532,6.5,0.613,122,0.0328,8.4,0.634,3,2,0,0/2,0.0,0.333,0.0,0.333,0,1,0,46.3,Neutral Matchup,Average,42.5,5,Pitch-level Statcast · last 5 MLB games,489,Cutter,22.903885480572598,112.0,4-Seam Fastball,21.47239263803681,105.0,Changeup,19.631901840490798,96.0,Curveball,19.222903885480573,94.0,Slider,11.656441717791411,57.0,Cloudy,81.0,"5 mph, In From CF",5.0,No,100.0,1.0,0.992,48.2,0.988,0.983,52.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,42.2,43.8,48.0,48.2,74.0,48.0,5.16,0.848,0.998,0.985,1.0,0.954,0.954,1.0,18.26,9.25,95.0,30.2,D,Good,Sinker,5.112474437627812,25.0,,,
70,2026-08-05,823429,2026-08-05T22:40:00Z,In Progress,Citizens Bank Park,Washington Nationals @ Philadelphia Phillies,Home,607208,Trea Turner,Philadelphia Phillies,Washington Nationals,SS,R,Yes,2.0,112,491,457,115,19,1,16,77,44,29,3,108,0.252,0.299,0.403,0.702,12,49,47,15,2,0.319,0.0408,23,98,89,26,6,0.292,0.0612,641,131,4.6,28.2,37.0,32.5,30.5,12.4,26.4,40.0,33.4,6.3,4.2,6.3,68.5,83.7,14.7,0.542,70.6,95.7,110.1,20.1,12.4,6.8,59.6,32.3,Weak,2.5,Contact-First Profile,A,Excellent HR swing plane,32.3,Weak,0.95,Good,5.3,45.7,95.9,0.616,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,28.32,12.32,Strong positive regression,Weak Contact-First Profile profile. 4.6% barrel rate; 83.7 mph average exit velocity; 26.4% air-ball rate; 40.0% pull-air rate; 6.3% HR-launch rate.,0.0326,0.0325,4.59,17,5,28.6,0.6,59.5,Recently homered,663623,Jake Irvin,R,RHB vs RHP,13,13,57.2,5.46,1.32,9,1.4,9.36,3.9,323.0,7.4,27.6,15.8,46.6,32.5,82.9,95.6,114.9,0.659,9.0,31.4,100.0,0.516,4.4,4-Seam Fastball,R,RHB vs RHP,38.6,326,0.269,0.304,0.445,0.748,13,15,78,0.0399,4.1,0.504,89,0.0449,5.6,0.563,18,17,5,5/17,0.294,0.333,0.529,0.862,1,1,5,39.8,Slight Pitcher Advantage,Below average,57.2,5,Pitch-level Statcast · last 5 MLB games,393,Curveball,32.06106870229008,126.0,Sinker,24.936386768447836,98.0,4-Seam Fastball,24.173027989821882,95.0,Cutter,7.379134860050891,29.0,Sweeper,6.6157760814249365,26.0,Overcast,81.0,"7 mph, Out To LF",7.0,No,108.0,1.08,1.065,78.8,0.963,0.999,44.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,38.6,51.8,31.4,47.4,78.8,86.0,48.0,5.16,1.21,1.039,0.985,1.0,0.95,0.95,1.0,14.06,10.93,95.0,31.6,D,Good,Changeup,4.8346055979643765,19.0,,,
71,2026-08-05,824889,2026-08-05T23:15:00Z,In Progress,Truist Park,Miami Marlins @ Atlanta Braves,Home,663586,Austin Riley,Atlanta Braves,Miami Marlins,3B,R,Yes,8.0,112,452,405,89,16,1,13,45,54,35,10,139,0.22,0.296,0.36,0.656,11,42,39,10,1,0.256,0.0238,23,91,83,22,4,0.265,0.044,539,112,7.2,26.9,44.6,27.2,28.2,14.0,24.4,43.4,27.7,5.5,3.2,5.5,39.2,84.1,21.1,0.634,74.3,96.7,114.1,55.3,10.6,11.4,43.4,39.8,Below Average,2.5,Pull Power,A-,Elevated power plane,39.8,Below Average,0.971,Good,7.1,45.8,97.0,0.727,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,32.61,19.61,Strong positive regression,Below Average Pull Power profile. 7.2% barrel rate; 84.1 mph average exit velocity; 24.4% air-ball rate; 43.4% pull-air rate; 5.5% HR-launch rate.,0.0288,0.0294,3.92,0,0,31.2,0.0,0.0,Very recent HR,691587,Eury Pérez,R,RHB vs RHP,20,20,105.1,3.42,1.1,13,1.11,9.74,3.42,581.0,5.2,20.8,13.1,46.5,27.2,82.3,93.4,113.4,0.542,13.0,42.8,99.9,0.582,6.8,4-Seam Fastball,R,RHB vs RHP,42.8,303,0.215,0.284,0.375,0.658,11,20,93,0.0363,6.3,0.579,185,0.0486,5.1,0.58,5,5,2,2/5,0.4,0.4,0.4,0.8,0,0,0,43.6,Neutral Matchup,Average,46.9,5,Pitch-level Statcast · last 5 MLB games,485,Sinker,32.98969072164948,160.0,4-Seam Fastball,26.185567010309278,127.0,Slider,17.31958762886598,84.0,Sweeper,10.927835051546392,53.0,Changeup,6.804123711340206,33.0,Cloudy,76.0,"7 mph, Out To RF",7.0,No,103.0,1.03,1.052,66.9,0.986,0.977,53.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,42.8,36.4,42.8,53.6,66.9,50.0,48.0,5.15,1.047,1.002,0.985,1.0,0.971,0.971,0.98,11.05,7.93,95.0,26.1,F,Good,Curveball,5.77319587628866,28.0,,,
72,2026-08-05,824806,2026-08-05T22:35:00Z,In Progress,Oriole Park at Camden Yards,Los Angeles Angels @ Baltimore Orioles,Home,624413,Pete Alonso,Baltimore Orioles,Los Angeles Angels,1B,R,Yes,2.0,114,491,424,106,21,0,23,68,71,56,7,121,0.25,0.344,0.462,0.806,11,43,40,11,2,0.275,0.0465,23,98,85,21,4,0.247,0.0408,620,129,7.7,31.4,32.1,33.6,34.1,14.1,26.3,30.3,34.3,8.2,3.6,8.2,45.1,85.5,19.9,0.732,72.8,98.1,113.7,42.2,15.7,12.7,52.0,42.3,Below Average,2.5,Contact-First Profile,A,Excellent HR swing plane,42.3,Below Average,0.978,Good,7.8,21.2,97.5,0.754,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,40.52,17.52,Strong positive regression,Below Average Contact-First Profile profile. 7.7% barrel rate; 85.5 mph average exit velocity; 26.3% air-ball rate; 30.3% pull-air rate; 8.2% HR-launch rate.,0.0468,0.0439,4.59,11,4,18.4,0.6,59.7,Recently homered,672282,Reid Detmers,L,RHB vs LHP,23,23,128.0,3.94,1.08,15,1.05,10.55,2.67,662.0,4.4,22.2,14.8,39.1,29.5,83.3,94.7,112.6,0.531,15.0,71.3,99.9,0.811,9.6,4-Seam Fastball,R,RHB vs LHP,44.6,143,0.233,0.301,0.395,0.696,5,11,38,0.035,9.9,0.708,379,0.029,4.2,0.54,2,2,0,0/2,0.0,0.0,0.0,0.0,0,0,1,54.1,Neutral Matchup,Average,45.0,5,Pitch-level Statcast · last 5 MLB games,441,4-Seam Fastball,49.20634920634921,217.0,Slider,31.065759637188208,137.0,Curveball,13.832199546485262,61.0,Changeup,5.895691609977324,26.0,,,,Partly Cloudy,83.0,"7 mph, R To L",7.0,No,99.0,0.99,1.028,54.3,1.043,0.969,49.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,44.6,29.6,71.3,32.8,54.3,86.0,47.7,5.1,1.0,0.992,1.025,1.0,0.978,0.978,1.0,18.63,11.36,95.0,33.8,D,Good,,,,,,
73,2026-08-05,822866,2026-08-05T18:35:00Z,Final,Globe Life Field,San Francisco Giants @ Texas Rangers,Home,642851,Austin Wynns,Texas Rangers,San Francisco Giants,C,R,No,,28,74,69,7,0,0,1,4,1,4,0,20,0.101,0.151,0.145,0.296,7,16,15,3,1,0.2,0.0625,8,17,16,3,1,0.188,0.0588,97,23,1.5,19.7,37.2,38.6,24.2,14.0,24.1,51.7,29.5,4.9,3.5,4.9,50.0,80.1,20.4,0.375,68.1,91.4,107.2,11.1,12.0,3.5,47.0,23.1,Weak,2.0,Pull Power,A-,Elevated power plane,23.1,Weak,0.925,Good,0.0,75.0,88.8,0.264,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,2.44,1.44,Near expected,Weak Pull Power profile. 1.5% barrel rate; 80.1 mph average exit velocity; 24.1% air-ball rate; 51.7% pull-air rate; 4.9% HR-launch rate.,0.0135,0.0249,3.81,8,5,69.0,0.12,11.6,Very recent HR,687931,Carson Whisenhunt,L,RHB vs LHP,5,5,22.1,7.25,1.84,4,1.61,8.06,6.04,101.0,8.9,33.7,20.8,54.1,39.6,84.5,98.1,108.6,0.695,4.0,29.3,100.0,0.535,2.4,Changeup,R,RHB vs LHP,51.9,32,0.133,0.161,0.233,0.395,1,1,7,0.0312,4.8,0.554,69,0.058,9.8,0.829,0,0,0,0/0,,,,,0,0,0,43.6,Neutral Matchup,Average,50.0,4,Pitch-level Statcast · last 5 MLB games,324,Changeup,37.65432098765432,122.0,4-Seam Fastball,34.876543209876544,113.0,Slider,24.074074074074073,78.0,Sinker,3.3950617283950617,11.0,,,,Roof Closed,74.0,"0 mph, None",0.0,Yes,104.0,1.04,1.0,57.2,0.959,1.014,45.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,51.9,64.3,29.3,31.7,57.2,45.0,47.6,5.09,1.264,1.026,1.025,0.94,0.925,0.869,0.98,9.18,7.5,58.6,20.2,F,Small season sample; Lineup unconfirmed,,,,,,
74,2026-08-05,824806,2026-08-05T22:35:00Z,In Progress,Oriole Park at Camden Yards,Los Angeles Angels @ Baltimore Orioles,Away,545361,Mike Trout,Los Angeles Angels,Baltimore Orioles,CF,R,Yes,2.0,95,422,340,83,16,0,18,64,40,76,5,107,0.244,0.389,0.45,0.839,11,44,38,12,0,0.316,0.0,21,88,76,21,1,0.276,0.0114,494,112,6.3,21.7,41.4,28.1,30.2,14.8,26.7,43.1,29.7,5.8,4.0,5.8,44.7,81.5,20.4,0.669,72.7,94.1,113.2,49.2,9.6,12.0,38.8,37.7,Below Average,2.5,Pull Power,A-,Elevated power plane,37.7,Below Average,0.966,Good,1.8,41.4,91.9,0.516,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,25.78,7.78,Strong positive regression,Below Average Pull Power profile. 6.3% barrel rate; 81.5 mph average exit velocity; 26.7% air-ball rate; 43.1% pull-air rate; 5.8% HR-launch rate.,0.0427,0.0403,4.65,72,20,18.9,3.81,381.2,Very long drought,669432,Trevor Rogers,L,RHB vs LHP,21,21,113.1,4.13,1.24,10,0.79,7.39,2.54,668.0,3.9,23.7,12.7,40.9,27.7,82.2,94.6,117.3,0.498,10.0,73.1,99.9,0.83,9.5,4-Seam Fastball,R,RHB vs LHP,42.1,112,0.3,0.438,0.478,0.915,4,22,26,0.0357,8.6,0.69,344,0.0262,4.5,0.525,3,2,0,0/2,0.0,0.333,0.0,0.333,0,0,1,53.0,Neutral Matchup,Average,42.5,5,Pitch-level Statcast · last 5 MLB games,463,4-Seam Fastball,47.30021598272138,219.0,Changeup,23.542116630669547,109.0,Sweeper,16.846652267818573,78.0,Sinker,6.479481641468682,30.0,Cutter,5.831533477321814,27.0,Partly Cloudy,83.0,"7 mph, R To L",7.0,No,99.0,0.99,1.028,54.3,1.046,0.964,50.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,42.1,28.1,73.1,27.9,54.3,86.0,47.6,5.08,0.758,0.95,1.025,1.0,0.966,0.966,1.06,17.41,8.97,95.0,38.5,D+,Good,,,,,,
75,2026-08-05,823516,2026-08-05T23:05:00Z,Delayed Start,Yankee Stadium,St. Louis Cardinals @ New York Yankees,Home,665862,Jazz Chisholm Jr.,New York Yankees,St. Louis Cardinals,2B,L,Yes,6.0,106,420,376,82,14,2,17,54,46,40,1,130,0.218,0.293,0.402,0.695,9,37,34,5,1,0.147,0.027,20,81,76,15,5,0.197,0.0617,487,104,6.4,29.4,60.7,20.4,18.3,13.7,23.2,55.5,25.4,5.0,2.7,5.0,61.8,84.9,17.9,0.603,70.9,97.0,111.4,28.5,10.8,9.2,58.2,39.4,Below Average,2.5,Pull Power,A,Excellent HR swing plane,39.4,Below Average,0.97,Good,6.7,60.9,97.4,0.668,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,28.45,11.45,Strong positive regression,Below Average Pull Power profile. 6.4% barrel rate; 84.9 mph average exit velocity; 23.2% air-ball rate; 55.5% pull-air rate; 5.0% HR-launch rate.,0.0405,0.0386,4.14,0,0,22.1,0.0,0.0,Very recent HR,669467,Andre Pallante,R,LHB vs RHP,21,21,118.2,3.72,1.22,10,0.76,6.52,2.58,626.0,3.7,22.8,10.7,38.6,28.0,82.6,94.8,117.8,0.461,10.0,50.8,100.0,0.643,7.8,4-Seam Fastball,L,LHB vs RHP,40.2,282,0.218,0.312,0.415,0.727,13,33,79,0.0461,7.3,0.616,259,0.0232,5.0,0.497,4,3,1,1/3,0.333,0.5,1.333,1.833,1,1,1,47.9,Neutral Matchup,Average,60.0,5,Pitch-level Statcast · last 5 MLB games,467,4-Seam Fastball,30.620985010706637,143.0,Slider,29.978586723768736,140.0,Sinker,18.843683083511777,88.0,Knuckle Curve,17.558886509635975,82.0,Split-Finger,2.9978586723768736,14.0,Partly Cloudy,79.0,"8 mph, R To L",8.0,No,108.0,1.08,1.018,68.3,1.002,0.962,54.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,40.2,25.6,50.8,59.3,68.3,62.0,47.5,5.07,1.042,0.946,1.025,1.0,0.97,0.97,0.98,15.04,9.66,95.0,29.4,F,Good,,,,,,
76,2026-08-05,824158,2026-08-05T18:10:00Z,Final,Daikin Park,Toronto Blue Jays @ Houston Astros,Home,662139,Daulton Varsho,Houston Astros,Toronto Blue Jays,CF,L,Yes,4.0,102,379,343,83,19,2,7,40,26,33,2,74,0.242,0.311,0.37,0.681,13,50,43,12,0,0.279,0.0,24,92,83,19,0,0.229,0.0,558,136,4.2,20.9,49.6,29.9,20.5,13.1,24.0,47.2,27.6,5.5,3.5,5.5,19.8,80.5,17.9,0.445,71.0,92.8,109.9,27.7,9.9,8.5,50.4,30.1,Weak,2.0,Pull Power,A,Excellent HR swing plane,30.1,Weak,0.944,Good,4.4,46.9,93.2,0.425,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,22.74,15.74,Strong positive regression,Weak Pull Power profile. 4.2% barrel rate; 80.5 mph average exit velocity; 24.0% air-ball rate; 47.2% pull-air rate; 5.5% HR-launch rate.,0.0185,0.0217,4.42,118,35,49.0,2.41,240.8,Very long drought,592791,Jameson Taillon,R,LHB vs RHP,16,16,80.0,5.96,1.39,26,2.93,8.1,3.26,409.0,9.0,24.0,22.5,47.4,34.5,82.6,95.3,112.4,0.699,25.0,27.1,99.7,0.468,4.6,4-Seam Fastball,L,LHB vs RHP,46.2,284,0.238,0.31,0.367,0.677,6,27,54,0.0211,4.6,0.462,171,0.0819,9.8,0.751,22,21,6,6/21,0.286,0.318,0.286,0.604,0,1,3,33.6,Slight Pitcher Advantage,Below average,16.5,5,Pitch-level Statcast · last 5 MLB games,353,4-Seam Fastball,24.362606232294617,86.0,Changeup,21.246458923512748,75.0,Sweeper,21.246458923512748,75.0,Cutter,11.614730878186968,41.0,Curveball,11.331444759206798,40.0,Roof Closed,73.0,"0 mph, None",0.0,Yes,100.0,1.0,1.0,50.0,0.954,1.015,46.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,46.2,60.9,27.1,40.9,50.0,74.0,47.5,5.07,0.758,1.2,1.025,1.0,0.944,0.944,1.06,9.25,6.57,95.0,31.9,D,Good,Sinker,10.19830028328612,36.0,,,
