Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count
35,2026-09-18,824303,2026-09-19T00:10:00Z,Scheduled,Coors Field,Seattle Mariners @ Colorado Rockies,Away,641487,J.P. Crawford,Seattle Mariners,Colorado Rockies,SS,L,No,,108,454,380,85,12,0,12,48,37,62,8,88,0.224,0.342,0.35,0.692,11,51,45,10,2,0.222,0.0392,21,90,73,20,2,0.274,0.0222,575,112,3.8,22.3,46.3,29.5,23.9,12.9,23.1,44.1,29.5,6.2,3.6,6.2,53.0,81.9,17.4,0.449,68.6,93.5,107.9,14.8,8.7,4.4,41.3,25.8,Weak,2.0,Pull Power,A,Excellent HR swing plane,25.8,Weak,0.932,Good,4.5,50.0,94.0,0.414,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,22.4,10.4,Strong positive regression,Weak Pull Power profile. 3.8% barrel rate; 81.9 mph average exit velocity; 23.1% air-ball rate; 44.1% pull-air rate; 6.2% HR-launch rate.,0.0264,0.0276,4.05,8,2,31.7,0.25,25.3,Very recent HR,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,L,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,Unknown,,Unknown,,No,118.0,1.18,1.0,82.4,1.0,1.0,44.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,45.5,82.4,45.0,50.2,5.56,1.058,1.0,1.0,1.0,0.932,0.932,0.98,10.71,8.52,74.2,24.7,F,Probable SP unavailable; Lineup unconfirmed,,,,,,,,,
36,2026-09-18,823572,2026-09-18T23:15:00Z,Scheduled,Citi Field,Philadelphia Phillies @ New York Mets,Home,682626,Francisco Alvarez,New York Mets,Philadelphia Phillies,C,R,No,,107,395,350,79,12,0,15,33,37,38,4,122,0.226,0.308,0.389,0.697,8,32,30,4,0,0.133,0.0,18,65,62,10,2,0.161,0.0308,444,70,7.6,30.1,39.5,38.6,21.9,11.8,21.6,39.8,31.8,8.3,4.9,8.3,43.2,84.9,15.0,0.665,72.6,97.0,112.2,38.5,13.1,9.7,58.7,42.0,Below Average,2.5,Contact-First Profile,A,Excellent HR swing plane,42.0,Below Average,0.978,Good,5.7,30.8,97.2,0.685,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,29.24,14.24,Strong positive regression,Below Average Contact-First Profile profile. 7.6% barrel rate; 84.9 mph average exit velocity; 21.6% air-ball rate; 39.8% pull-air rate; 8.3% HR-launch rate.,0.038,0.0366,3.99,30,8,23.3,1.29,128.6,Near normal interval,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,R,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,53.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,36.8,50.0,45.0,50.2,5.55,0.828,1.0,1.0,1.0,0.978,0.978,1.0,13.82,8.14,72.2,26.3,F,Probable SP unavailable; Lineup unconfirmed,,,,,,,,,
37,2026-09-18,823005,2026-09-19T00:15:00Z,Scheduled,Busch Stadium,Washington Nationals @ St. Louis Cardinals,Away,665953,Andrés Chaparro,Washington Nationals,St. Louis Cardinals,1B,R,No,,77,206,178,46,13,0,11,32,37,23,5,48,0.258,0.359,0.517,0.876,9,25,23,7,2,0.304,0.08,21,70,62,17,3,0.274,0.0429,253,94,6.4,31.7,53.7,24.3,22.0,13.2,23.7,55.0,26.9,6.9,5.9,6.9,63.9,85.3,19.7,0.564,71.7,98.1,111.0,41.3,14.2,14.4,51.3,45.5,Below Average,3.0,Pull Power,A,Excellent HR swing plane,45.5,Below Average,0.987,Good,4.3,52.4,98.1,0.465,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,15.41,4.41,Strong positive regression,Below Average Pull Power profile. 6.4% barrel rate; 85.3 mph average exit velocity; 23.7% air-ball rate; 55.0% pull-air rate; 6.9% HR-launch rate.,0.0534,0.0455,4.15,0,1,16.2,0.0,0.0,Very recent HR,681517.0,Kyle Leahy,R,RHB vs RHP,28,28,135.0,3.33,1.31,14,0.93,8.53,2.53,736.0,6.2,29.1,13.0,45.2,29.9,84.0,96.8,114.9,0.587,14.0,47.4,100.0,0.607,7.8,4-Seam Fastball,R,RHB vs RHP,40.0,71,0.297,0.366,0.547,0.913,4,5,15,0.0563,6.8,0.523,261,0.0192,5.4,0.519,0,0,0,0/0,,,,,0,0,0,44.6,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,297,4-Seam Fastball,21.21212121212121,63.0,Changeup,18.51851851851852,55.0,Slider,16.835016835016834,50.0,Curveball,16.161616161616163,48.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.995,0.988,54.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,40.0,45.3,47.4,55.1,50.0,45.0,50.1,5.55,1.156,0.973,0.985,1.0,0.987,0.987,0.98,17.58,11.35,72.3,31.7,D,Lineup unconfirmed,Sweeper,14.141414141414142,42.0,Sinker,13.131313131313131,39.0,,,
38,2026-09-18,823572,2026-09-18T23:15:00Z,Scheduled,Citi Field,Philadelphia Phillies @ New York Mets,Home,666624,Christopher Morel,New York Mets,Philadelphia Phillies,1B,R,No,,34,100,93,17,4,0,1,6,6,6,1,34,0.183,0.24,0.258,0.498,4,9,9,3,1,0.333,0.1111,11,23,22,5,1,0.227,0.0435,109,26,2.5,22.4,60.4,26.2,13.5,9.3,19.2,81.1,24.2,3.1,3.1,3.1,66.2,80.9,20.6,0.382,73.9,93.4,114.6,57.5,7.5,9.8,74.1,32.1,Weak,2.5,Pull Power,A-,Elevated power plane,32.1,Weak,0.95,Good,3.8,100.0,93.3,0.375,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,3.88,2.88,Positive regression,Weak Pull Power profile. 2.5% barrel rate; 80.9 mph average exit velocity; 19.2% air-ball rate; 81.1% pull-air rate; 3.1% HR-launch rate.,0.01,0.022,3.81,5,2,93.0,0.05,5.4,Very recent HR,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,R,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,50.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,44.8,50.0,45.0,49.8,5.48,1.0,1.0,1.0,0.94,0.95,0.893,0.98,8.13,6.23,51.0,17.1,F,Probable SP unavailable; Lineup unconfirmed,,,,,,,,,
39,2026-09-18,824547,2026-09-18T23:40:00Z,Scheduled,Rate Field,Detroit Tigers @ Chicago White Sox,Home,695657,Colson Montgomery,Chicago White Sox,Detroit Tigers,SS,L,No,,144,604,536,109,23,0,31,68,84,52,14,211,0.203,0.29,0.42,0.71,11,42,34,2,1,0.059,0.0238,25,101,85,11,5,0.129,0.0495,682,117,9.3,27.5,57.0,25.0,17.6,12.7,22.4,60.3,30.8,8.8,5.5,8.8,48.8,83.3,25.0,0.695,74.5,96.4,115.7,65.7,14.3,13.3,51.2,50.5,Average,3.0,Pull Power,A-,Elevated power plane,50.5,Average,1.001,Good,11.1,68.4,96.1,0.753,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,54.38,23.38,Strong positive regression,Average Pull Power profile. 9.3% barrel rate; 83.3 mph average exit velocity; 22.4% air-ball rate; 60.3% pull-air rate; 8.8% HR-launch rate.,0.0513,0.0481,3.99,30,10,17.3,1.74,173.5,Above normal drought,808825.0,Andrew Sears,L,LHB vs LHP,4,2,16.2,5.4,1.38,2,1.08,7.02,2.16,95.0,3.2,18.9,22.1,40.0,30.5,83.9,94.1,107.5,0.42,2.0,49.4,99.7,0.622,8.1,4-Seam Fastball,L,LHB vs LHP,50.6,184,0.244,0.326,0.482,0.808,10,13,55,0.0543,7.2,0.644,24,0.0417,5.4,0.526,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,4,Pitch-level Statcast · last 5 MLB games,286,4-Seam Fastball,45.80419580419581,131.0,Slider,29.72027972027972,85.0,Changeup,13.986013986013987,40.0,Sinker,10.48951048951049,30.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.999,0.957,63.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.6,25.5,49.4,66.4,50.0,45.0,49.8,5.48,0.894,0.999,0.985,1.0,1.001,1.001,1.035,17.86,10.08,85.0,33.4,D,Lineup unconfirmed,,,,,,,,,
40,2026-09-18,824790,2026-09-18T23:05:00Z,Scheduled,Oriole Park at Camden Yards,Milwaukee Brewers @ Baltimore Orioles,Away,666310,Bo Naylor,Milwaukee Brewers,Baltimore Orioles,C,L,No,,31,98,91,14,2,0,3,5,10,7,0,24,0.154,0.214,0.275,0.489,3,8,7,2,1,0.286,0.125,3,8,7,2,1,0.286,0.125,149,5,6.3,22.6,41.8,27.4,30.8,15.1,25.2,44.3,29.5,8.8,3.8,8.8,23.4,82.4,25.3,0.572,70.2,93.9,108.3,12.0,11.9,4.7,45.2,31.6,Weak,2.5,Pull Power,A-,Elevated power plane,31.6,Weak,0.948,Good,20.0,0.0,95.1,0.972,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,8.46,5.46,Strong positive regression,Weak Pull Power profile. 6.3% barrel rate; 82.4 mph average exit velocity; 25.2% air-ball rate; 44.3% pull-air rate; 8.8% HR-launch rate.,0.0306,0.0314,3.87,0,0,30.3,0.0,0.0,Very recent HR,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,L,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,Unknown,,Unknown,,No,99.0,0.99,1.0,48.2,1.0,1.0,49.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,54.3,48.2,45.0,49.8,5.47,1.0,1.0,1.0,0.94,0.948,0.892,0.98,11.61,7.56,49.6,19.0,F,Probable SP unavailable; Lineup unconfirmed; Limited recent games,,,,,,,,,
41,2026-09-18,823005,2026-09-19T00:15:00Z,Scheduled,Busch Stadium,Washington Nationals @ St. Louis Cardinals,Home,691023,Jordan Walker,St. Louis Cardinals,Washington Nationals,RF,R,No,,149,631,575,160,33,0,28,93,100,48,4,161,0.278,0.336,0.482,0.818,11,40,35,4,0,0.114,0.0,25,101,93,21,3,0.226,0.0297,740,113,7.6,32.8,40.8,30.5,28.7,12.7,26.6,39.6,26.3,6.3,3.3,6.3,44.5,85.5,13.1,0.622,77.3,99.0,116.3,78.4,12.9,17.8,46.4,45.4,Below Average,3.0,Contact-First Profile,A,Excellent HR swing plane,45.4,Below Average,0.987,Good,7.1,40.7,99.6,0.571,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,47.73,19.73,Strong positive regression,Below Average Contact-First Profile profile. 7.6% barrel rate; 85.5 mph average exit velocity; 26.6% air-ball rate; 39.6% pull-air rate; 6.3% HR-launch rate.,0.0444,0.0424,4.09,48,14,20.5,2.34,233.7,Very long drought,676917.0,Cade Cavalli,R,RHB vs RHP,31,31,164.2,3.12,1.17,18,0.98,10.6,2.62,848.0,4.1,23.3,12.1,33.5,29.2,82.5,94.4,111.5,0.529,18.0,79.7,99.7,0.82,13.3,4-Seam Fastball,R,RHB vs RHP,41.6,464,0.273,0.321,0.464,0.785,19,28,125,0.0409,7.3,0.611,279,0.0251,5.4,0.574,2,2,0,0/2,0.0,0.0,0.0,0.0,0,0,1,55.6,Neutral Matchup,Average,45.0,5,Pitch-level Statcast · last 5 MLB games,446,4-Seam Fastball,28.923766816143498,129.0,Knuckle Curve,27.130044843049326,121.0,Sweeper,20.85201793721973,93.0,Cutter,9.865470852017937,44.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.059,0.966,53.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,41.6,24.6,79.7,53.8,50.0,45.0,49.8,5.47,0.803,0.981,0.985,1.0,0.987,0.987,1.06,16.24,9.15,85.0,36.3,D+,Lineup unconfirmed,Sinker,6.726457399103139,30.0,Changeup,6.502242152466367,29.0,,,
42,2026-09-18,824383,2026-09-18T23:10:00Z,Scheduled,Progressive Field,Athletics @ Cleveland Guardians,Away,691777,Max Muncy,Athletics,Cleveland Guardians,3B,R,No,,82,284,256,59,9,2,9,31,30,21,4,91,0.23,0.296,0.387,0.683,9,25,24,7,1,0.292,0.04,21,69,64,17,3,0.266,0.0435,337,80,6.4,25.0,44.9,33.2,21.9,10.8,21.9,47.3,32.2,5.9,3.6,5.9,50.6,82.2,17.2,0.557,71.6,95.1,111.2,38.4,13.6,9.0,52.6,37.9,Below Average,2.5,Pull Power,A,Excellent HR swing plane,37.9,Below Average,0.966,Good,5.0,41.2,93.7,0.537,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,18.45,9.45,Strong positive regression,Below Average Pull Power profile. 6.4% barrel rate; 82.2 mph average exit velocity; 21.9% air-ball rate; 47.3% pull-air rate; 5.9% HR-launch rate.,0.0317,0.0318,4.05,20,8,28.4,0.7,70.3,Recently homered,682982.0,Daniel Espino,R,RHB vs RHP,11,1,12.1,2.92,1.22,2,1.46,15.32,2.92,63.0,6.3,19.0,14.3,56.2,20.6,81.1,91.2,111.9,0.568,2.0,61.2,100.0,0.747,7.8,4-Seam Fastball,R,RHB vs RHP,47.0,180,0.241,0.283,0.398,0.681,7,8,59,0.0389,7.7,0.569,26,0.0769,6.1,0.641,0,0,0,0/0,,,,,0,0,0,52.6,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,96,4-Seam Fastball,59.375,57.0,Slider,34.375,33.0,Curveball,6.25,6.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.022,0.988,52.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,47.0,41.8,61.2,37.9,50.0,45.0,49.6,5.45,1.123,1.01,0.985,1.0,0.966,0.966,1.0,12.26,8.99,77.8,25.8,F,Lineup unconfirmed,,,,,,,,,
43,2026-09-18,823005,2026-09-19T00:15:00Z,Scheduled,Busch Stadium,Washington Nationals @ St. Louis Cardinals,Home,676475,Alec Burleson,St. Louis Cardinals,Washington Nationals,1B,L,No,,152,642,577,164,37,1,23,85,111,55,6,112,0.284,0.35,0.471,0.821,11,47,40,13,2,0.325,0.0426,25,103,92,24,2,0.261,0.0194,906,151,6.4,31.0,58.6,19.0,22.3,12.3,23.5,54.7,30.8,7.0,3.4,7.0,32.1,85.9,17.8,0.606,72.2,97.7,113.7,37.8,13.6,12.3,47.3,44.6,Below Average,3.0,Pull Power,A,Excellent HR swing plane,44.6,Below Average,0.985,Good,5.3,66.7,97.3,0.532,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,56.28,33.28,Strong positive regression,Below Average Pull Power profile. 6.4% barrel rate; 85.9 mph average exit velocity; 23.5% air-ball rate; 54.7% pull-air rate; 7.0% HR-launch rate.,0.0358,0.0352,4.09,5,1,25.1,0.2,19.9,Very recent HR,676917.0,Cade Cavalli,R,LHB vs RHP,31,31,164.2,3.12,1.17,18,0.98,10.6,2.62,848.0,4.1,23.3,12.1,33.5,29.2,82.5,94.4,111.5,0.529,18.0,68.5,99.7,0.743,11.6,4-Seam Fastball,L,LHB vs RHP,42.7,444,0.316,0.394,0.548,0.943,20,45,77,0.045,8.0,0.702,408,0.027,3.2,0.499,2,1,1,1/1,1.0,1.0,1.0,2.0,0,1,0,53.7,Neutral Matchup,Average,52.5,5,Pitch-level Statcast · last 5 MLB games,446,4-Seam Fastball,28.923766816143498,129.0,Knuckle Curve,27.130044843049326,121.0,Sweeper,20.85201793721973,93.0,Cutter,9.865470852017937,44.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.037,0.966,57.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,42.7,24.6,68.5,55.9,50.0,45.0,49.5,5.42,0.965,0.981,1.025,1.0,0.985,0.985,0.98,13.64,8.76,85.0,28.5,F,Lineup unconfirmed,Sinker,6.726457399103139,30.0,Changeup,6.502242152466367,29.0,,,
44,2026-09-18,822923,2026-09-18T23:10:00Z,Scheduled,Tropicana Field,Boston Red Sox @ Tampa Bay Rays,Away,681508,Mickey Gasper,Boston Red Sox,Tampa Bay Rays,DH,S,No,,60,208,175,46,9,1,9,25,23,26,5,31,0.263,0.372,0.48,0.852,10,30,23,3,1,0.13,0.0333,23,77,58,16,6,0.276,0.0779,239,78,10.2,31.1,55.2,24.9,20.0,19.2,31.2,45.2,25.7,11.0,8.4,11.0,48.9,84.5,12.6,0.628,69.6,97.0,108.6,11.5,17.8,5.6,54.2,43.8,Below Average,3.0,Pull Power,A,Excellent HR swing plane,43.8,Below Average,0.983,Good,12.8,50.0,97.1,0.737,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,20.55,11.55,Strong positive regression,Below Average Pull Power profile. 10.2% barrel rate; 84.5 mph average exit velocity; 31.2% air-ball rate; 45.2% pull-air rate; 11.0% HR-launch rate.,0.0433,0.0391,4.15,9,5,19.4,0.46,46.3,Recently homered,693855.0,Ian Seymour,L,Switch vs LHP,44,14,122.1,4.27,1.14,23,1.69,11.04,2.5,670.0,5.7,20.7,14.8,52.6,31.8,80.1,92.8,112.2,0.58,23.0,45.9,99.2,0.581,8.4,Changeup,R,RHB vs LHP,40.5,25,0.091,0.167,0.091,0.258,0,2,7,0.0,3.6,0.236,335,0.0388,5.7,0.594,2,2,0,0/2,0.0,0.0,0.0,0.0,0,0,1,43.3,Neutral Matchup,Average,45.0,5,Pitch-level Statcast · last 5 MLB games,420,4-Seam Fastball,28.333333333333332,119.0,Sinker,25.238095238095237,106.0,Changeup,23.571428571428573,99.0,Slider,14.047619047619047,59.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.992,0.982,52.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,40.5,41.4,45.9,70.3,50.0,45.0,49.4,5.4,1.12,1.094,1.035,1.0,0.983,0.983,1.0,15.27,11.2,73.0,31.2,D,Lineup unconfirmed,Sweeper,8.80952380952381,37.0,,,,,,
45,2026-09-18,823572,2026-09-18T23:15:00Z,Scheduled,Citi Field,Philadelphia Phillies @ New York Mets,Home,676724,Jared Young,New York Mets,Philadelphia Phillies,1B,L,No,,103,342,308,82,17,3,9,46,39,25,6,63,0.266,0.33,0.429,0.759,11,41,35,10,1,0.286,0.0244,24,90,82,21,1,0.256,0.0111,436,122,4.6,28.2,51.9,29.5,18.6,12.8,24.7,44.6,24.6,5.6,3.8,5.6,34.9,82.7,16.4,0.495,71.0,96.1,112.9,29.0,10.4,9.5,57.7,33.6,Weak,2.5,Pull Power,A,Excellent HR swing plane,33.6,Weak,0.954,Good,4.1,41.4,95.6,0.476,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,18.92,9.92,Strong positive regression,Weak Pull Power profile. 4.6% barrel rate; 82.7 mph average exit velocity; 24.7% air-ball rate; 44.6% pull-air rate; 5.6% HR-launch rate.,0.0263,0.0278,3.99,14,5,34.2,0.41,40.9,Recently homered,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,L,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,50.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,39.9,50.0,45.0,49.3,5.37,0.874,1.0,1.0,1.0,0.954,0.954,1.0,10.64,6.98,73.6,23.1,F,Probable SP unavailable; Lineup unconfirmed,,,,,,,,,
46,2026-09-18,822923,2026-09-18T23:10:00Z,Scheduled,Tropicana Field,Boston Red Sox @ Tampa Bay Rays,Home,691406,Junior Caminero,Tampa Bay Rays,Boston Red Sox,3B,R,No,,152,664,581,161,23,1,41,94,96,76,4,122,0.277,0.363,0.532,0.895,11,49,41,10,4,0.244,0.0816,26,113,100,29,6,0.29,0.0531,790,142,8.8,34.5,45.5,29.8,24.6,12.3,24.2,51.8,25.1,7.1,3.9,7.1,55.0,86.7,14.8,0.623,77.6,100.2,116.4,75.4,13.7,20.3,61.6,54.6,Average,3.0,Pull Power,A,Excellent HR swing plane,54.6,Average,1.013,Good,8.5,42.4,99.9,0.61,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,61.31,20.31,Strong positive regression,Average Pull Power profile. 8.8% barrel rate; 86.7 mph average exit velocity; 24.2% air-ball rate; 51.8% pull-air rate; 7.1% HR-launch rate.,0.0617,0.0572,4.09,7,2,14.2,0.49,49.4,Recently homered,624133.0,Ranger Suarez,L,RHB vs LHP,26,26,137.2,3.33,1.19,9,0.59,8.5,2.62,728.0,3.4,20.7,12.4,42.9,32.0,80.6,93.5,113.6,0.476,9.0,53.7,99.9,0.643,9.2,Sinker,R,RHB vs LHP,36.6,176,0.296,0.432,0.514,0.946,8,33,23,0.0455,8.7,0.631,405,0.0123,2.7,0.453,3,3,3,3/3,1.0,1.0,1.0,2.0,0,0,0,46.0,Neutral Matchup,Average,53.8,5,Pitch-level Statcast · last 5 MLB games,474,Sinker,27.637130801687764,131.0,4-Seam Fastball,21.518987341772153,102.0,Curveball,17.51054852320675,83.0,Cutter,12.658227848101266,60.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.007,0.959,60.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,36.6,27.4,53.7,59.2,50.0,45.0,49.1,5.34,1.081,0.918,1.025,1.03,1.013,1.043,1.0,21.41,12.8,85.0,36.1,D+,Lineup unconfirmed,Changeup,10.970464135021096,52.0,Slider,9.70464135021097,46.0,,,
