player_id,player_name,team,opponent,position,depth_chart_position,status,years_exp,season,season_type,week,target_slate,game_id,game_date,home_away,projected_rushing_yards,projection_mean,projection_median,projection_floor,projection_ceiling,model_std,historical_games,last_5_avg,last_10_avg,last_15_avg,season_avg,volume_last_5,preseason_usage_multiplier,opponent_adjustment,data_source,simulations,model_version,projected_rush_attempts,projected_ypc,carry_share,red_zone_rush_share,goal_line_share,prob_0_plus,prob_5_plus,prob_10_plus,prob_15_plus,prob_20_plus,prob_25_plus,prob_30_plus,prob_35_plus,prob_40_plus,prob_45_plus,prob_50_plus,prob_55_plus,prob_60_plus,prob_65_plus,prob_70_plus,prob_75_plus,prob_80_plus,prob_85_plus,prob_90_plus,prob_95_plus,prob_100_plus,prob_105_plus,prob_110_plus,prob_115_plus,prob_120_plus,prob_125_plus,prob_130_plus,prob_135_plus,prob_140_plus,prob_145_plus,prob_150_plus,prob_155_plus,prob_160_plus,prob_165_plus,prob_170_plus,prob_175_plus,prob_180_plus,prob_185_plus,prob_190_plus,prob_195_plus,prob_200_plus
00-0041172,Miller Moss,CHI,CIN,QB,QB,ACT,0.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_CHI_CIN,,away,21.271,21.271,19.929,0.0,43.704,16.325,0,,,,,,0.62,1.02,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.098,4.868,18.0,18.0,19.8,100.0,78.93,70.38,60.55,49.84,39.45,29.52,20.83,13.94,8.81,5.19,2.82,1.48,0.71,0.33,0.17,0.07,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040222,Cam Miller,MIA,NYG,QB,QB,ACT,1.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_NYG_MIA,,home,21.012,21.012,19.948,0.0,42.348,15.668,0,,,,,,0.62,1.083,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.098,4.859,18.0,18.0,19.8,100.0,80.18,71.3,60.88,49.86,38.47,28.12,19.46,12.62,7.65,4.3,2.31,1.15,0.54,0.21,0.1,0.04,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041156,Mark Gronowski,MIA,NYG,QB,QB,ACT,0.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_NYG_MIA,,home,21.002,21.002,19.898,0.0,42.268,15.582,0,,,,,,0.62,1.083,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.098,4.859,18.0,18.0,19.8,100.0,80.28,71.45,61.0,49.75,38.63,28.18,19.38,12.41,7.54,4.2,2.18,1.04,0.47,0.22,0.09,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040053,Tyrone Broden,SEA,TEN,WR,WR,ACT,1.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_SEA_TEN,,away,20.826,20.826,19.397,0.0,43.251,16.265,0,,,,,,0.68,0.904,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.494,4.291,3.5,3.5,3.85,100.0,78.08,69.34,59.35,48.7,38.15,28.4,20.0,13.41,8.46,5.07,2.8,1.45,0.69,0.31,0.12,0.05,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041056,Cade Klubnik,NYJ,PIT,QB,QB,ACT,0.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_NYJ_PIT,,away,20.821,20.821,19.513,0.0,42.954,16.109,0,,,,,,0.62,1.01,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.098,4.75,18.0,18.0,19.8,100.0,78.38,69.68,59.84,48.94,38.18,28.25,19.83,13.05,8.17,4.77,2.61,1.32,0.66,0.3,0.14,0.06,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041069,Colbie Young,CIN,CHI,WR,WR,ACT,0.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_CHI_CIN,,home,20.798,20.798,19.443,0.0,42.915,16.072,0,,,,,,0.68,0.912,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.494,4.294,3.5,3.5,3.85,100.0,78.46,69.74,59.7,48.82,38.05,28.26,19.8,13.07,8.08,4.73,2.54,1.34,0.63,0.3,0.14,0.04,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035973,Patrick Taylor,SF,LAC,RB,RB,ACT,6.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_SF_LAC,,away,20.777,20.777,14.25,0.0,53.902,22.757,15,36.6,28.2,21.6,36.6,7.8,0.5,0.924,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,3.092,4.489,22.77,11.2,10.43,100.0,61.71,55.53,49.02,42.57,36.32,30.47,25.19,20.26,16.06,12.44,9.39,6.92,5.09,3.62,2.54,1.78,1.2,0.78,0.5,0.32,0.2,0.13,0.08,0.05,0.03,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041476,Rashad Rochelle,SEA,TEN,WR,WR,ACT,0.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_SEA_TEN,,away,20.753,20.753,19.321,0.0,43.076,16.211,0,,,,,,0.68,0.904,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.494,4.291,3.5,3.5,3.85,100.0,78.0,69.36,59.31,48.5,38.02,28.26,19.93,13.23,8.35,4.89,2.67,1.39,0.68,0.31,0.13,0.05,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040785,Dohnte Meyers,CIN,CHI,WR,WR,ACT,0.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_CHI_CIN,,home,20.743,20.743,19.464,0.0,42.816,16.057,0,,,,,,0.68,0.912,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.494,4.294,3.5,3.5,3.85,100.0,78.33,69.67,59.45,48.82,38.14,28.05,19.59,12.87,8.1,4.7,2.55,1.3,0.62,0.26,0.11,0.05,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041512,Jadarian Price,SEA,TEN,RB,RB,ACT,0.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_SEA_TEN,,away,20.732,20.732,19.296,0.0,42.998,16.217,0,,,,,,0.68,0.904,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.494,4.291,38.0,38.0,41.8,100.0,78.04,69.19,59.08,48.52,38.06,28.31,19.89,13.19,8.27,4.92,2.69,1.41,0.68,0.31,0.12,0.05,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040895,Emmanuel Henderson,SEA,TEN,WR,WR,ACT,0.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_SEA_TEN,,away,20.73,20.73,19.275,0.0,43.084,16.243,0,,,,,,0.68,0.904,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.494,4.291,3.5,3.5,3.85,100.0,77.94,69.32,59.19,48.43,37.8,28.15,19.9,13.22,8.34,4.94,2.77,1.44,0.7,0.33,0.14,0.05,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040621,Montorie Foster Jr,SEA,TEN,WR,WR,ACT,1.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_SEA_TEN,,away,20.728,20.728,19.36,0.0,42.913,16.183,0,,,,,,0.68,0.904,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.494,4.291,3.5,3.5,3.85,100.0,78.04,69.17,59.19,48.61,37.98,28.25,19.8,13.11,8.16,4.88,2.71,1.39,0.65,0.29,0.13,0.05,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041248,Noah Thomas,CIN,CHI,WR,WR,ACT,0.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_CHI_CIN,,home,20.705,20.705,19.302,0.0,42.879,16.12,0,,,,,,0.68,0.912,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.494,4.294,3.5,3.5,3.85,100.0,78.22,69.45,59.21,48.46,37.79,28.03,19.71,13.06,8.18,4.77,2.66,1.39,0.65,0.29,0.12,0.04,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041244,Jamal Haynes,CIN,CHI,RB,RB,ACT,0.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_CHI_CIN,,home,20.7,20.7,19.335,0.0,42.758,16.098,0,,,,,,0.68,0.912,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.494,4.294,38.0,38.0,41.8,100.0,78.22,69.46,59.37,48.48,37.86,27.91,19.54,12.93,8.04,4.79,2.65,1.36,0.67,0.31,0.12,0.05,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039473,Xavier Johnson,CIN,CHI,WR,WR,ACT,2.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_CHI_CIN,,home,20.685,20.685,19.351,0.0,42.822,16.124,0,,,,,,0.68,0.912,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.494,4.294,3.5,3.5,3.85,100.0,77.94,69.33,59.3,48.58,37.91,27.98,19.71,13.03,8.11,4.75,2.58,1.31,0.66,0.3,0.14,0.04,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041241,Kentrel Bullock,CIN,CHI,RB,RB,ACT,0.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_CHI_CIN,,home,20.684,20.684,19.267,0.0,42.865,16.132,0,,,,,,0.68,0.912,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.494,4.294,38.0,38.0,41.8,100.0,78.2,69.34,59.26,48.4,37.6,27.87,19.62,13.07,8.13,4.84,2.67,1.4,0.65,0.3,0.12,0.05,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040649,Robbie Ouzts,SEA,TEN,RB,FB,ACT,1.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_SEA_TEN,,away,20.677,20.677,19.237,0.0,42.917,16.162,0,,,,,,0.68,0.904,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.494,4.291,38.0,38.0,41.8,100.0,77.94,69.25,59.01,48.34,37.86,28.07,19.79,13.1,8.22,4.81,2.67,1.35,0.67,0.28,0.11,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040653,Ricky White III,SEA,TEN,WR,WR,ACT,1.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_SEA_TEN,,away,20.666,20.666,19.242,0.0,42.963,16.162,0,,,,,,0.68,0.904,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.494,4.291,3.5,3.5,3.85,100.0,77.99,69.12,59.03,48.41,37.64,27.92,19.8,13.21,8.17,4.81,2.66,1.38,0.64,0.27,0.13,0.05,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040648,Tory Horton,SEA,TEN,WR,WR,ACT,1.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_SEA_TEN,,away,20.65,20.65,19.249,0.0,43.034,16.165,0,,,,,,0.68,0.904,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.494,4.291,3.5,3.5,3.85,100.0,77.92,69.02,58.95,48.45,37.85,28.09,19.56,13.03,8.22,4.79,2.62,1.36,0.67,0.28,0.1,0.04,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040375,Jordan Moore,CIN,CHI,WR,WR,ACT,1.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_CHI_CIN,,home,20.633,20.633,19.193,0.0,42.742,16.074,0,,,,,,0.68,0.912,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.494,4.294,3.5,3.5,3.85,100.0,78.1,69.32,59.22,48.23,37.53,27.96,19.55,12.93,7.96,4.66,2.56,1.31,0.64,0.28,0.12,0.05,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036567,Elijah Mitchell,PHI,NE,RB,RB,ACT,5.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_PHI_NE,,away,20.57,20.57,14.385,0.0,53.055,22.296,11,41.6,27.1,25.545,25.545,9.0,0.5,0.85,PLAYER_HISTORY,100000,NFL_RUSHING_YARDS_V1,3.478,4.12,21.45,14.41,25.0,100.0,62.02,55.64,49.22,42.62,36.27,30.22,24.7,19.86,15.47,11.91,8.91,6.53,4.69,3.34,2.3,1.52,1.03,0.63,0.39,0.25,0.14,0.08,0.04,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040567,Brock Lampe,NE,PHI,RB,RB,ACT,1.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_PHI_NE,,home,20.511,20.511,19.019,0.0,42.888,16.24,0,,,,,,0.68,0.878,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.494,4.205,38.0,38.0,41.8,100.0,77.35,68.51,58.58,47.89,37.43,27.9,19.56,12.94,8.16,4.84,2.7,1.41,0.7,0.32,0.12,0.04,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041322,Jimmy Kibble,NE,PHI,WR,WR,ACT,0.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_PHI_NE,,home,20.492,20.492,18.989,0.0,42.786,16.175,0,,,,,,0.68,0.878,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.494,4.205,3.5,3.5,3.85,100.0,77.44,68.72,58.56,47.86,37.39,27.71,19.55,12.89,8.09,4.76,2.59,1.39,0.68,0.29,0.11,0.04,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041179,Chris Hilton,WAS,DET,WR,WR,ACT,0.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_WAS_DET,,away,20.483,20.483,18.888,0.0,43.294,16.567,0,,,,,,0.68,0.85,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.494,4.179,3.5,3.5,3.85,100.0,76.38,67.8,57.85,47.68,37.41,27.98,19.87,13.43,8.55,5.29,3.05,1.64,0.84,0.38,0.18,0.07,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040551,Nick Nash,WAS,DET,WR,WR,ACT,1.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_WAS_DET,,away,20.477,20.477,18.861,0.0,43.567,16.591,0,,,,,,0.68,0.85,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.494,4.179,3.5,3.5,3.85,100.0,76.2,67.56,57.91,47.6,37.48,28.09,20.03,13.66,8.75,5.22,2.97,1.59,0.8,0.35,0.14,0.06,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041096,Kaytron Allen,WAS,DET,RB,RB,ACT,0.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_WAS_DET,,away,20.471,20.471,18.789,0.0,43.485,16.568,0,,,,,,0.68,0.85,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.494,4.179,38.0,38.0,41.8,100.0,76.41,67.69,57.79,47.41,37.39,27.96,19.92,13.53,8.62,5.3,2.94,1.61,0.83,0.39,0.17,0.07,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041319,Cameron Dorner,NE,PHI,WR,WR,ACT,0.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_PHI_NE,,home,20.458,20.458,18.945,0.0,42.841,16.225,0,,,,,,0.68,0.878,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.494,4.205,3.5,3.5,3.85,100.0,77.12,68.38,58.45,47.8,37.52,27.85,19.35,12.88,8.12,4.79,2.64,1.39,0.67,0.31,0.15,0.06,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040570,Jeremiah Webb,NE,PHI,WR,WR,ACT,1.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_PHI_NE,,home,20.458,20.458,18.886,0.0,43.04,16.288,0,,,,,,0.68,0.878,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.494,4.205,3.5,3.5,3.85,100.0,77.12,68.25,58.2,47.67,37.25,27.9,19.65,13.09,8.2,4.82,2.67,1.4,0.7,0.35,0.15,0.06,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041318,Kyle Dixon,NE,PHI,WR,WR,ACT,0.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_PHI_NE,,home,20.45,20.45,18.92,0.0,42.926,16.21,0,,,,,,0.68,0.878,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.494,4.205,3.5,3.5,3.85,100.0,77.33,68.56,58.4,47.7,37.08,27.5,19.51,12.98,8.19,4.81,2.64,1.37,0.68,0.32,0.12,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040568,Lan Larison,NE,PHI,RB,RB,ACT,1.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_PHI_NE,,home,20.444,20.444,18.931,0.0,42.946,16.308,0,,,,,,0.68,0.878,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.494,4.205,38.0,38.0,41.8,100.0,76.94,68.14,58.19,47.75,37.31,27.74,19.56,13.08,8.24,4.89,2.7,1.45,0.71,0.32,0.14,0.05,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039355,Luke McCaffrey,WAS,DET,WR,WR,ACT,2.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_WAS_DET,,away,20.441,20.441,18.793,0.0,43.385,16.536,0,,,,,,0.68,0.85,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.494,4.179,3.5,3.5,3.85,100.0,76.44,67.64,57.82,47.45,37.17,27.92,19.88,13.4,8.59,5.2,3.01,1.55,0.8,0.38,0.16,0.06,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041129,Jam Miller,NE,PHI,RB,RB,ACT,0.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_PHI_NE,,home,20.433,20.433,18.876,0.0,42.827,16.235,0,,,,,,0.68,0.878,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.494,4.205,38.0,38.0,41.8,100.0,77.13,68.25,58.29,47.57,37.32,27.84,19.56,12.92,8.09,4.76,2.61,1.35,0.67,0.3,0.13,0.05,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041317,Nick DeGennaro,NE,PHI,WR,WR,ACT,0.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_PHI_NE,,home,20.431,20.431,18.958,0.0,42.794,16.227,0,,,,,,0.68,0.878,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.494,4.205,3.5,3.5,3.85,100.0,77.13,68.48,58.46,47.74,37.16,27.51,19.34,12.87,8.02,4.75,2.67,1.43,0.73,0.34,0.15,0.07,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041176,Jaden Bradley,WAS,DET,WR,WR,ACT,0.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_WAS_DET,,away,20.431,20.431,18.796,0.0,43.347,16.562,0,,,,,,0.68,0.85,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.494,4.179,3.5,3.5,3.85,100.0,76.25,67.47,57.69,47.56,37.29,27.84,19.86,13.45,8.59,5.23,2.96,1.61,0.81,0.38,0.16,0.07,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041312,Noah Whittington,HOU,LV,RB,RB,ACT,0.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_LV_HOU,,home,20.427,20.427,19.084,0.0,42.134,15.803,0,,,,,,0.68,0.925,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.494,4.24,38.0,38.0,41.8,100.0,78.3,69.44,59.14,48.02,37.06,27.1,18.65,12.28,7.49,4.32,2.29,1.2,0.54,0.24,0.1,0.04,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039305,Jack Westover,NE,PHI,RB,FB,ACT,2.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_PHI_NE,,home,20.423,20.423,18.928,0.0,42.829,16.242,0,,,,,,0.68,0.878,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.494,4.205,38.0,38.0,41.8,100.0,77.15,68.41,58.32,47.64,37.08,27.57,19.48,12.97,8.07,4.78,2.7,1.38,0.7,0.35,0.14,0.06,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0041307,Josh Pitsenberger,HOU,LV,RB,RB,ACT,0.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_LV_HOU,,home,20.419,20.419,19.074,0.0,42.085,15.741,0,,,,,,0.68,0.925,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.494,4.24,38.0,38.0,41.8,100.0,78.47,69.42,59.04,47.94,37.2,27.31,18.68,12.16,7.42,4.23,2.22,1.11,0.53,0.21,0.08,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040317,Jacoby Jones,WAS,DET,WR,WR,ACT,1.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_WAS_DET,,away,20.408,20.408,18.73,0.0,43.374,16.532,0,,,,,,0.68,0.85,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.494,4.179,3.5,3.5,3.85,100.0,76.33,67.54,57.77,47.3,37.11,27.76,19.69,13.46,8.68,5.22,2.93,1.6,0.81,0.36,0.15,0.06,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040788,Damien Alford,NO,LAR,WR,WR,ACT,0.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_NO_LAR,,away,20.405,20.405,19.232,0.0,41.441,15.323,0,,,,,,0.68,0.96,TEAM_LEAGUE_PRIOR,100000,NFL_RUSHING_YARDS_V1,4.494,4.263,3.5,3.5,3.85,100.0,79.52,70.41,59.85,48.29,36.96,26.71,18.15,11.51,6.83,3.68,1.88,0.88,0.4,0.16,0.06,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
