Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Total,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Recent Pitch Mix Source,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count,Recent Pitch 8 Name,Recent Pitch 8 Usage %,Recent Pitch 8 Count
403,2026-09-25,823652,2026-09-26T00:10:00Z,Scheduled,Target Field,Texas Rangers @ Minnesota Twins,Away,670032,Nicky Lopez,Texas Rangers,Minnesota Twins,2B,L,No,,97,262,230,62,4,1,1,24,24,12,6,43,0.27,0.32,0.309,0.629,10,21,15,3,0,0.2,0.0,19,36,27,9,0,0.333,0.0,380,44,0.2,15.7,34.8,39.6,25.3,8.3,21.4,31.2,29.2,0.9,0.5,0.9,100.0,77.3,6.1,0.402,62.5,90.3,105.6,1.0,6.3,0.3,56.0,13.1,Weak,1.5,Contact-First Profile,C,Low line-drive plane,13.1,Weak,0.897,Good,0.0,36.4,91.5,0.476,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,3.33,2.33,Positive regression,Weak Contact-First Profile profile. 0.2% barrel rate; 77.3 mph average exit velocity; 21.4% air-ball rate; 31.2% pull-air rate; 0.9% HR-launch rate.,0.0038,0.0127,3.93,215,90,230.0,0.93,93.5,Near normal interval,657746.0,Joe Ryan,R,LHB vs RHP,26,26,138.2,3.83,1.18,21,1.36,9.8,1.95,16.8,99.9,0.418,0.3,4-Seam Fastball,L,LHB vs RHP,21.6,205,0.278,0.335,0.328,0.663,1,11,34,0.0049,0.3,0.368,342,0.0409,5.5,0.567,9,9,1,1/9,0.111,0.111,0.111,0.222,0,0,2,21.1,Strong Pitcher Advantage,Below average,27.5,5,441,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.934,0.983,24.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,21.6,42.2,16.8,22.4,50.0,45.0,30.3,3.77,0.758,1.042,1.025,0.94,0.897,0.843,1.0,4.89,3.46,73.6,16.7,F,Lineup unconfirmed,812.0,5.8,23.6,14.5,48.8,31.0,82.4,94.7,116.8,0.551,21.0,Pitch-level Statcast · last 5 MLB games,4-Seam Fastball,39.229024943310655,173.0,Sweeper,19.727891156462587,87.0,Split-Finger,12.92517006802721,57.0,Knuckle Curve,11.11111111111111,49.0,Slider,9.977324263038549,44.0,Sinker,7.029478458049887,31.0,,,,,,
404,2026-09-25,824706,2026-09-25T22:05:00Z,Scheduled,Fenway Park,Chicago Cubs @ Boston Red Sox,Home,643396,Isiah Kiner-Falefa,Boston Red Sox,Chicago Cubs,2B,R,No,,64,176,156,37,5,0,2,21,16,17,0,27,0.237,0.312,0.308,0.62,9,22,18,0,0,0.0,0.0,17,44,37,4,0,0.108,0.0,228,49,0.9,17.1,33.2,36.4,28.2,9.6,22.0,44.0,29.7,2.7,1.1,2.7,66.7,76.2,10.2,0.348,64.1,89.8,107.0,3.3,7.3,0.7,36.6,15.4,Weak,1.5,Pull Power,A,Excellent HR swing plane,15.4,Weak,0.903,Good,0.0,40.0,89.4,0.278,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,3.99,1.99,Near expected,Weak Pull Power profile. 0.9% barrel rate; 76.2 mph average exit velocity; 22.0% air-ball rate; 44.0% pull-air rate; 2.7% HR-launch rate.,0.0114,0.0197,3.87,37,17,78.0,0.47,47.4,Recently homered,656849.0,David Peterson,L,RHB vs LHP,31,22,143.1,4.96,1.51,15,0.94,8.23,3.96,15.4,99.9,0.404,1.4,Sinker,R,RHB vs LHP,28.1,52,0.133,0.235,0.2,0.435,1,6,10,0.0192,2.6,0.413,458,0.0197,3.3,0.506,5,5,3,3/5,0.6,0.6,1.2,1.8,1,0,0,30.5,Slight Pitcher Advantage,Below average,62.5,5,435,Unknown,,Unknown,,No,102.0,1.02,1.0,53.6,0.931,0.963,33.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,28.1,30.0,15.4,21.5,53.6,45.0,30.3,3.77,0.758,0.974,1.025,0.94,0.903,0.849,1.0,7.42,4.06,68.1,16.0,F,Lineup unconfirmed,791.0,3.8,25.9,11.0,40.6,30.0,82.5,95.6,111.7,0.523,15.0,Pitch-level Statcast · last 5 MLB games,Sinker,29.195402298850574,127.0,4-Seam Fastball,25.74712643678161,112.0,Slider,18.160919540229884,79.0,Changeup,14.482758620689655,63.0,Curveball,12.413793103448276,54.0,,,,,,,,,
405,2026-09-25,823489,2026-09-25T20:05:00Z,Scheduled,Yankee Stadium,Baltimore Orioles @ New York Yankees,Home,645305,Ali Sánchez,New York Yankees,Baltimore Orioles,C,R,No,,49,88,83,20,2,0,1,7,8,1,2,25,0.241,0.264,0.301,0.565,6,15,15,4,0,0.267,0.0,11,21,20,4,0,0.2,0.0,101,26,4.5,20.9,31.8,39.9,28.3,8.6,21.7,18.9,32.6,4.5,2.6,4.5,22.5,80.0,21.0,0.44,68.0,92.3,105.3,7.2,8.4,0.9,54.8,15.1,Weak,1.5,Contact-First Profile,A-,Elevated power plane,15.1,Weak,0.902,Good,7.7,0.0,93.4,0.444,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,3.54,2.54,Positive regression,Weak Contact-First Profile profile. 4.5% barrel rate; 80.0 mph average exit velocity; 21.7% air-ball rate; 18.9% pull-air rate; 4.5% HR-launch rate.,0.0114,0.0233,3.81,36,24,83.0,0.43,43.4,Recently homered,669432.0,Trevor Rogers,L,RHB vs LHP,29,29,165.2,4.07,1.18,19,1.03,8.31,2.12,25.8,100.0,0.5,2.4,4-Seam Fastball,R,RHB vs LHP,38.8,41,0.282,0.3,0.41,0.71,1,0,13,0.0244,4.1,0.514,513,0.0351,4.7,0.544,2,2,0,0/2,0.0,0.0,0.0,0.0,0,0,1,35.5,Slight Pitcher Advantage,Below average,45.0,5,478,Unknown,,Unknown,,No,108.0,1.08,1.0,64.4,0.952,0.964,27.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,38.8,27.3,25.8,23.4,64.4,45.0,29.9,3.76,0.861,0.989,1.025,0.94,0.902,0.848,1.0,8.58,4.92,60.0,16.3,F,Lineup unconfirmed,973.0,3.9,21.5,12.4,41.0,28.0,81.4,93.7,117.3,0.504,19.0,Pitch-level Statcast · last 5 MLB games,4-Seam Fastball,51.46443514644351,246.0,Sweeper,20.711297071129707,99.0,Changeup,14.435146443514645,69.0,Sinker,10.669456066945607,51.0,Cutter,2.719665271966527,13.0,,,,,,,,,
406,2026-09-25,823085,2026-09-26T02:10:00Z,Scheduled,T-Mobile Park,Los Angeles Angels @ Seattle Mariners,Away,695681,Christian Moore,Los Angeles Angels,Seattle Mariners,2B,R,No,,35,133,123,22,3,1,1,3,13,8,1,46,0.179,0.233,0.244,0.477,11,38,36,5,0,0.139,0.0,24,90,86,16,0,0.186,0.0,166,109,3.4,19.6,32.6,29.6,37.0,11.6,22.1,28.3,32.5,4.4,1.9,4.4,9.3,81.1,16.7,0.435,68.7,92.2,107.2,19.0,10.6,3.9,36.7,17.0,Weak,1.5,Contact-First Profile,A,Excellent HR swing plane,17.0,Weak,0.908,Good,1.8,24.0,92.5,0.409,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,5.07,4.07,Strong positive regression,Weak Contact-First Profile profile. 3.4% barrel rate; 81.1 mph average exit velocity; 22.1% air-ball rate; 28.3% pull-air rate; 4.4% HR-launch rate.,0.0075,0.0191,3.87,87,25,123.0,0.71,70.7,Recently homered,682243.0,Bryce Miller,R,RHB vs RHP,21,20,112.2,3.99,1.15,20,1.6,8.95,2.88,28.7,71.4,0.486,4.6,4-Seam Fastball,R,RHB vs RHP,25.3,83,0.141,0.193,0.218,0.411,1,4,31,0.012,2.9,0.386,203,0.0443,4.6,0.516,0,0,0,0/0,,,,,0,0,0,31.4,Slight Pitcher Advantage,Below average,50.0,5,433,Unknown,,Unknown,,No,92.0,0.92,1.0,35.6,0.957,0.973,28.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,25.3,34.8,28.7,12.7,35.6,45.0,29.8,3.75,0.758,1.08,0.985,0.94,0.908,0.853,1.0,7.2,4.0,68.7,16.0,F,Lineup unconfirmed,669.0,4.8,20.6,15.5,47.0,27.5,82.4,93.5,111.5,0.522,20.0,Pitch-level Statcast · last 5 MLB games,4-Seam Fastball,35.33487297921478,153.0,Split-Finger,17.551963048498845,76.0,Slider,15.935334872979215,69.0,Sinker,13.394919168591224,58.0,Sweeper,8.083140877598153,35.0,Cutter,6.466512702078522,28.0,Knuckle Curve,3.0023094688221708,13.0,Pitch Out,0.23094688221709006,1.0
407,2026-09-25,824058,2026-09-25T23:40:00Z,Scheduled,Kauffman Stadium,Cleveland Guardians @ Kansas City Royals,Home,686475,Tyler Tolbert,Kansas City Royals,Cleveland Guardians,SS,R,No,,79,144,126,37,5,0,3,32,8,12,1,29,0.294,0.357,0.405,0.762,6,9,9,2,0,0.222,0.0,16,18,17,5,0,0.294,0.0,159,17,1.5,15.4,27.8,45.2,27.0,13.4,28.5,32.2,39.5,4.7,2.0,4.7,100.0,77.7,13.9,0.425,63.2,90.1,104.7,2.3,7.7,0.0,35.9,14.7,Weak,1.5,Contact-First Profile,A,Excellent HR swing plane,14.7,Weak,0.901,Good,0.0,20.0,86.9,0.484,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,3.29,0.29,Near expected,Weak Contact-First Profile profile. 1.5% barrel rate; 77.7 mph average exit velocity; 28.5% air-ball rate; 32.2% pull-air rate; 4.7% HR-launch rate.,0.0208,0.0259,3.99,58,34,42.0,1.38,138.1,Above normal drought,668909.0,Gavin Williams,R,RHB vs RHP,31,31,181.0,3.63,1.08,27,1.34,12.13,2.83,13.0,98.9,0.38,1.1,Sweeper,R,RHB vs RHP,43.1,61,0.345,0.373,0.473,0.846,2,2,13,0.0328,4.4,0.473,296,0.0473,6.2,0.641,0,0,0,0/0,,,,,0,0,0,33.9,Slight Pitcher Advantage,Below average,50.0,5,460,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.926,0.983,32.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,43.1,38.2,13.0,0.0,50.0,45.0,29.6,3.75,1.0,1.038,0.985,1.0,0.901,0.901,1.035,9.94,5.97,63.7,23.0,F,Lineup unconfirmed,876.0,5.8,25.8,12.2,38.0,29.9,83.2,95.2,116.0,0.623,27.0,Pitch-level Statcast · last 5 MLB games,4-Seam Fastball,32.608695652173914,150.0,Sweeper,29.130434782608695,134.0,Curveball,24.130434782608695,111.0,Sinker,11.521739130434783,53.0,Cutter,2.608695652173913,12.0,,,,,,,,,
408,2026-09-25,824058,2026-09-25T23:40:00Z,Scheduled,Kauffman Stadium,Cleveland Guardians @ Kansas City Royals,Home,668942,Josh Rojas,Kansas City Royals,Cleveland Guardians,3B,L,No,,42,110,101,24,4,0,2,11,14,5,1,16,0.238,0.278,0.337,0.615,4,7,5,1,0,0.2,0.0,12,30,25,7,1,0.28,0.0333,152,41,0.4,17.5,43.4,29.4,27.2,23.1,33.3,44.3,28.2,3.8,1.7,3.8,200.0,80.1,17.4,0.311,66.2,92.3,103.0,1.6,9.4,0.3,51.5,17.6,Weak,1.5,Pull Power,A,Excellent HR swing plane,17.6,Weak,0.909,Good,0.0,50.0,92.3,0.314,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,2.48,0.48,Near expected,Weak Pull Power profile. 0.4% barrel rate; 80.1 mph average exit velocity; 33.3% air-ball rate; 44.3% pull-air rate; 3.8% HR-launch rate.,0.0182,0.0254,3.81,16,9,50.5,0.32,31.7,Very recent HR,668909.0,Gavin Williams,R,LHB vs RHP,31,31,181.0,3.63,1.08,27,1.34,12.13,2.83,0.0,98.9,0.225,0.0,Sweeper,L,LHB vs RHP,21.8,88,0.244,0.276,0.329,0.605,1,4,12,0.0114,0.8,0.332,434,0.03,5.6,0.61,2,2,0,0/2,0.0,0.0,0.0,0.0,0,0,1,18.8,Strong Pitcher Advantage,Below average,45.0,5,460,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.92,0.983,29.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,21.8,38.2,0.0,36.8,50.0,45.0,29.5,3.74,1.056,1.038,1.025,0.94,0.909,0.855,0.98,9.33,5.66,62.3,17.8,F,Lineup unconfirmed,876.0,5.8,25.8,12.2,38.0,29.9,83.2,95.2,116.0,0.623,27.0,Pitch-level Statcast · last 5 MLB games,4-Seam Fastball,32.608695652173914,150.0,Sweeper,29.130434782608695,134.0,Curveball,24.130434782608695,111.0,Sinker,11.521739130434783,53.0,Cutter,2.608695652173913,12.0,,,,,,,,,
409,2026-09-25,823248,2026-09-26T01:40:00Z,Scheduled,Petco Park,Arizona Diamondbacks @ San Diego Padres,Home,666023,Freddy Fermin,San Diego Padres,Arizona Diamondbacks,C,R,No,,95,261,228,45,13,0,4,22,21,21,3,55,0.197,0.271,0.307,0.578,6,12,10,2,0,0.2,0.0,13,32,27,4,0,0.148,0.0,344,37,2.5,19.7,38.0,34.9,27.1,13.2,27.4,43.4,29.9,7.0,4.7,7.0,32.5,81.8,19.6,0.416,65.8,93.2,106.7,3.7,12.3,0.8,52.3,23.1,Weak,2.0,Pull Power,A,Excellent HR swing plane,23.1,Weak,0.925,Good,2.7,40.0,93.9,0.42,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,10.85,6.85,Strong positive regression,Weak Pull Power profile. 2.5% barrel rate; 81.8 mph average exit velocity; 27.4% air-ball rate; 43.4% pull-air rate; 7.0% HR-launch rate.,0.0153,0.0206,3.81,66,26,57.0,1.16,115.8,Near normal interval,694297.0,Brandon Pfaadt,R,RHB vs RHP,28,18,128.1,3.72,1.17,14,0.98,6.1,2.1,14.7,99.8,0.397,1.8,4-Seam Fastball,R,RHB vs RHP,13.8,187,0.212,0.291,0.312,0.604,2,16,40,0.0107,1.6,0.404,240,0.0083,4.5,0.458,5,5,0,0/5,0.0,0.0,0.0,0.0,0,0,3,18.9,Strong Pitcher Advantage,Below average,37.5,5,446,Unknown,,Unknown,,No,94.0,0.94,1.0,39.2,0.929,0.97,31.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,13.8,30.3,14.7,32.2,39.2,45.0,29.4,3.74,0.79,0.981,0.985,0.94,0.925,0.869,1.0,7.62,4.01,73.2,18.5,F,Lineup unconfirmed,707.0,4.5,23.3,13.4,41.7,26.2,82.9,94.8,112.3,0.475,14.0,Pitch-level Statcast · last 5 MLB games,4-Seam Fastball,31.614349775784753,141.0,Curveball,14.349775784753364,64.0,Changeup,14.125560538116591,63.0,Sinker,13.90134529147982,62.0,Cutter,13.004484304932735,58.0,Sweeper,13.004484304932735,58.0,,,,,,
410,2026-09-25,823816,2026-09-25T23:10:00Z,Scheduled,loanDepot park,Atlanta Braves @ Miami Marlins,Away,643289,Mauricio Dubón,Atlanta Braves,Miami Marlins,LF,R,No,,151,612,565,156,28,3,11,65,71,35,4,73,0.276,0.321,0.395,0.716,11,49,43,18,0,0.419,0.0,25,103,94,29,1,0.309,0.0097,957,153,2.2,16.3,33.6,28.0,37.1,14.3,27.2,32.2,31.6,4.7,2.7,4.7,42.8,79.9,21.9,0.419,67.6,90.8,108.1,5.5,8.5,0.8,38.5,15.1,Weak,1.5,Contact-First Profile,A-,Elevated power plane,15.1,Weak,0.902,Good,2.0,27.3,90.1,0.401,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,24.02,13.02,Strong positive regression,Weak Contact-First Profile profile. 2.2% barrel rate; 79.9 mph average exit velocity; 27.2% air-ball rate; 32.2% pull-air rate; 4.7% HR-launch rate.,0.018,0.0203,4.05,68,18,51.4,1.32,132.4,Near normal interval,691587.0,Eury Pérez,R,RHB vs RHP,29,28,150.0,4.14,1.27,20,1.2,9.72,4.02,19.9,99.8,0.438,2.5,4-Seam Fastball,R,RHB vs RHP,29.6,397,0.285,0.335,0.4,0.735,7,25,53,0.0176,2.6,0.445,282,0.0461,5.4,0.586,5,5,2,2/5,0.4,0.4,0.4,0.8,0,0,0,29.7,Strong Pitcher Advantage,Below average,46.9,5,401,Unknown,,Unknown,,No,94.0,0.94,1.0,39.2,0.94,0.978,30.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,29.6,35.8,19.9,10.9,39.2,45.0,29.4,3.74,0.763,1.016,0.985,1.0,0.902,0.902,1.0,7.96,4.22,85.0,22.3,F,Lineup unconfirmed,857.0,5.3,21.2,13.0,43.6,27.8,82.8,93.8,113.4,0.555,20.0,Pitch-level Statcast · last 5 MLB games,4-Seam Fastball,30.673316708229425,123.0,Slider,23.69077306733167,95.0,Sinker,20.199501246882793,81.0,Curveball,9.72568578553616,39.0,Sweeper,9.226932668329177,37.0,Changeup,6.483790523690773,26.0,,,,,,
411,2026-09-25,824058,2026-09-25T23:40:00Z,Scheduled,Kauffman Stadium,Cleveland Guardians @ Kansas City Royals,Home,664728,Kyle Isbel,Kansas City Royals,Cleveland Guardians,CF,L,No,,98,315,287,63,9,1,6,31,24,15,3,73,0.22,0.264,0.321,0.585,10,23,22,3,0,0.136,0.0,23,68,64,10,0,0.156,0.0,400,85,1.3,18.6,38.2,31.6,29.9,11.8,22.2,34.0,25.4,2.8,1.3,2.8,75.0,79.9,14.9,0.355,66.7,92.9,108.7,11.5,7.6,4.2,33.4,15.0,Weak,1.5,Contact-First Profile,A,Excellent HR swing plane,15.0,Weak,0.902,Good,0.0,27.8,90.9,0.294,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,7.22,1.22,Near expected,Weak Contact-First Profile profile. 1.3% barrel rate; 79.9 mph average exit velocity; 22.2% air-ball rate; 34.0% pull-air rate; 2.8% HR-launch rate.,0.019,0.0226,3.81,75,26,47.8,1.57,156.8,Above normal drought,668909.0,Gavin Williams,R,LHB vs RHP,31,31,181.0,3.63,1.08,27,1.34,12.13,2.83,9.8,98.9,0.348,1.1,Sweeper,L,LHB vs RHP,26.9,236,0.238,0.289,0.35,0.639,5,13,54,0.0212,2.6,0.406,434,0.03,5.6,0.61,7,6,2,2/6,0.333,0.429,0.5,0.929,0,1,1,25.6,Strong Pitcher Advantage,Below average,50.5,5,460,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.92,0.983,30.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,26.9,38.2,9.8,13.1,50.0,45.0,29.4,3.74,0.758,1.038,1.025,0.94,0.902,0.848,1.035,8.35,4.49,79.9,22.1,F,Lineup unconfirmed,876.0,5.8,25.8,12.2,38.0,29.9,83.2,95.2,116.0,0.623,27.0,Pitch-level Statcast · last 5 MLB games,4-Seam Fastball,32.608695652173914,150.0,Sweeper,29.130434782608695,134.0,Curveball,24.130434782608695,111.0,Sinker,11.521739130434783,53.0,Cutter,2.608695652173913,12.0,,,,,,,,,
412,2026-09-25,823085,2026-09-26T02:10:00Z,Scheduled,T-Mobile Park,Los Angeles Angels @ Seattle Mariners,Away,624428,Adam Frazier,Los Angeles Angels,Seattle Mariners,2B,L,No,,67,147,129,31,9,1,1,19,13,11,3,39,0.24,0.315,0.349,0.664,4,7,6,2,0,0.333,0.0,13,25,22,4,0,0.182,0.0,197,33,1.3,10.4,46.3,27.5,26.2,8.7,24.4,39.1,34.6,2.0,1.0,2.0,25.0,78.3,12.0,0.438,61.4,89.2,107.3,0.9,6.7,0.0,42.2,16.1,Weak,1.5,Contact-First Profile,A,Excellent HR swing plane,16.1,Weak,0.905,Good,0.0,33.3,89.2,0.471,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,3.62,2.62,Positive regression,Weak Contact-First Profile profile. 1.3% barrel rate; 78.3 mph average exit velocity; 24.4% air-ball rate; 39.1% pull-air rate; 2.0% HR-launch rate.,0.0068,0.0181,4.05,107,55,129.0,0.83,82.9,Near normal interval,682243.0,Bryce Miller,R,LHB vs RHP,21,20,112.2,3.99,1.15,20,1.6,8.95,2.88,17.4,99.7,0.424,1.9,4-Seam Fastball,L,LHB vs RHP,23.8,126,0.239,0.301,0.363,0.664,1,9,36,0.0079,2.3,0.435,256,0.043,4.9,0.527,10,9,4,4/9,0.444,0.444,0.444,0.888,0,0,0,26.5,Strong Pitcher Advantage,Below average,48.5,5,433,Unknown,,Unknown,,No,92.0,0.92,1.0,35.6,0.935,0.973,31.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,23.8,34.8,17.4,15.0,35.6,45.0,29.2,3.74,0.901,1.08,1.025,0.965,0.905,0.873,1.0,7.14,4.41,64.5,16.7,F,Lineup unconfirmed,669.0,4.8,20.6,15.5,47.0,27.5,82.4,93.5,111.5,0.522,20.0,Pitch-level Statcast · last 5 MLB games,4-Seam Fastball,35.33487297921478,153.0,Split-Finger,17.551963048498845,76.0,Slider,15.935334872979215,69.0,Sinker,13.394919168591224,58.0,Sweeper,8.083140877598153,35.0,Cutter,6.466512702078522,28.0,Knuckle Curve,3.0023094688221708,13.0,Pitch Out,0.23094688221709006,1.0
413,2026-09-25,823167,2026-09-26T02:15:00Z,Scheduled,Oracle Park,Los Angeles Dodgers @ San Francisco Giants,Home,701852,Drew Cavanaugh,San Francisco Giants,Los Angeles Dodgers,C,L,No,,57,160,138,31,3,0,1,9,11,18,0,47,0.225,0.314,0.268,0.582,8,18,14,1,1,0.071,0.0556,20,52,46,8,1,0.174,0.0192,189,61,2.5,13.3,33.7,31.7,33.3,9.4,22.4,33.3,40.4,3.6,1.6,3.6,33.8,77.8,15.6,0.547,66.4,89.6,105.9,3.5,7.2,0.0,34.5,16.3,Weak,1.5,Contact-First Profile,A,Excellent HR swing plane,16.3,Weak,0.906,Good,3.3,33.3,87.9,0.598,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,4.87,3.87,Positive regression,Weak Contact-First Profile profile. 2.5% barrel rate; 77.8 mph average exit velocity; 22.4% air-ball rate; 33.3% pull-air rate; 3.6% HR-launch rate.,0.0062,0.0173,3.87,11,7,138.0,0.08,8.0,Very recent HR,669373.0,Tarik Skubal,L,LHB vs LHP,25,25,151.2,2.85,0.99,14,0.83,10.44,1.6,27.4,100.0,0.524,1.5,4-Seam Fastball,L,LHB vs LHP,37.9,17,0.143,0.25,0.143,0.393,0,2,8,0.0,0.0,0.453,138,0.029,3.9,0.509,0,0,0,0/0,,,,,0,0,0,36.6,Slight Pitcher Advantage,Below average,50.0,5,455,Unknown,,Unknown,,No,91.0,0.91,1.0,33.8,0.955,0.965,33.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,37.9,24.9,27.4,15.3,33.8,45.0,29.1,3.73,1.284,0.957,0.985,0.94,0.906,0.851,0.98,6.53,4.55,67.6,16.7,F,Lineup unconfirmed,766.0,4.0,20.9,12.4,38.3,32.4,81.2,93.0,114.0,0.502,14.0,Pitch-level Statcast · last 5 MLB games,4-Seam Fastball,44.61538461538461,203.0,Changeup,23.736263736263737,108.0,Slider,14.945054945054945,68.0,Sinker,10.10989010989011,46.0,Curveball,6.593406593406593,30.0,,,,,,,,,
