player_id,player_name,team,opponent,position,depth_chart_position,status,years_exp,season,season_type,week,target_slate,game_id,game_date,home_away,projected_receiving_yards,projection_mean,projection_median,projection_floor,projection_ceiling,model_std,historical_games,last_5_avg,last_10_avg,last_15_avg,season_avg,volume_last_5,preseason_usage_multiplier,opponent_adjustment,data_source,simulations,model_version,projected_targets,projected_receptions,target_share,catch_rate,yards_per_target,yards_per_reception,last5_targets,target_trend_pct,targets,target_share_pct,projected_target_share,projected_rec,catch_rate_pct,receiving_yards_per_target,receiving_yards_per_reception,prob_10_plus,prob_20_plus,prob_30_plus,prob_40_plus,prob_50_plus,prob_60_plus,prob_70_plus,prob_80_plus,prob_90_plus,prob_100_plus,team_targets_pg,team_pass_attempts_pg,team_catch_rate,team_yards_per_target,team_yards_per_reception,team_explosive_rec_rate,team_epa_per_target,pace_plays_per_game,opp_rec_def_rating,opp_secondary_rating,opp_rec_yards_allowed_pg,opp_targets_allowed_pg,opp_receptions_allowed_pg,opp_catch_rate_allowed,opp_yards_per_target_allowed,opp_explosive_rec_rate_allowed,opp_epa_per_target_allowed,opp_pressure_rate,stadium_name,stadium_type,temperature_f,wind_mph,precipitation_pct,weather_condition,receiving_weather_rating,spread,game_total,team_implied_points,opp_implied_points,odds_details,receiving_matchup_score
00-0038941,Tyler Scott,LAR,NO,WR,WR,ACT,3.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_NO_LAR,,home,9.595,9.595,6.887,0.0,24.747,10.294,13,18.4,14.1,13.308,5.0,2.6,0.5,0.974,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,1.271,0.693,9.21,54.55,5.242,9.611,2.6,18.18,1.271,9.21,9.21,0.693,54.55,5.242,9.611,40.82,17.3,4.7,0.71,0.07,0.0,0.0,0.0,0.0,0.0,36.43859649122807,36.43859649122807,0.0,7.240731824747232,,10.44776119402985,,36.43859649122807,50.09139705177316,50.09139705177316,225.41176470588235,34.666666666666664,0.0,0.0,6.502262443438914,8.3710407239819,,0.0,Arrowhead Stadium,OUTDOOR,,,,,100.0,,,,,,100.5
00-0037276,Ty Chandler,NO,LAR,RB,RB,ACT,4.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_NO_LAR,,away,9.582,9.582,7.491,0.0,23.27,9.393,14,14.6,16.9,15.143,11.0,2.6,0.5,1.108,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,1.308,1.121,8.67,85.71,6.057,7.067,2.6,-18.75,1.308,8.67,8.67,1.121,85.71,6.057,7.067,42.06,15.1,3.16,0.33,0.02,0.0,0.0,0.0,0.0,0.0,36.78431372549019,36.78431372549019,0.0,6.437633262260128,,7.036247334754798,,36.78431372549019,49.50302024533259,49.50302024533259,243.24561403508773,36.89473684210526,0.0,0.0,6.592962434617213,8.7018544935806,,0.0,Caesars Superdome,INDOOR,,,,,100.0,,,,,,98.7
00-0037098,Samori Toure,PHI,NE,WR,WR,ACT,4.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_PHI_NE,,away,9.483,9.483,5.658,0.0,25.67,10.966,9,4.4,9.0,9.0,3.0,2.4,0.5,0.941,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,1.456,0.624,7.25,42.86,3.857,9.0,2.4,6.67,1.456,7.25,7.25,0.624,42.86,3.857,9.0,39.36,18.21,5.7,1.44,0.21,0.01,0.0,0.0,0.0,0.0,31.75438596491228,31.75438596491228,0.0,6.782320441988951,,8.56353591160221,,31.75438596491228,51.84139686053925,51.84139686053925,215.25454545454545,34.61818181818182,0.0,0.0,6.21796218487395,7.40546218487395,,0.0,M&T Bank Stadium,OUTDOOR,,,,,100.0,,,,,,100.2
00-0038951,Sean Tucker,TB,KC,RB,RB,ACT,3.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_KC_TB,,home,9.38,9.38,3.485,0.0,27.815,12.099,15,7.6,5.2,10.133,5.667,1.6,0.5,0.917,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,0.595,0.452,4.73,76.0,6.08,8.0,1.6,0.0,0.595,4.73,4.73,0.452,76.0,6.08,8.0,36.41,19.3,7.76,2.53,0.67,0.08,0.02,0.0,0.0,0.0,35.7962962962963,35.7962962962963,0.0,6.859286083807553,,9.777547853078117,,35.7962962962963,51.479258984985385,51.479258984985385,216.63793103448276,34.93103448275862,0.0,0.0,6.20187561697927,7.699901283316881,,0.0,MetLife Stadium,OUTDOOR,,,,,100.0,,,,,,100.2
00-0034419,Braxton Berrios,NYG,MIA,WR,WR,ACT,8.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_NYG_MIA,,away,9.295,9.295,4.047,0.0,26.826,11.669,18,7.4,8.1,11.467,18.5,2.4,0.5,0.906,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,0.954,0.636,6.19,66.67,4.3,6.45,2.4,50.0,0.954,6.19,6.19,0.636,66.67,4.3,6.45,37.07,18.59,7.07,2.01,0.48,0.07,0.0,0.0,0.0,0.0,35.84313725490196,35.84313725490196,0.0,5.836980306345733,,7.11159737417943,,35.84313725490196,49.682533954612566,49.682533954612566,235.21153846153845,35.23076923076923,0.0,0.0,6.676310043668122,8.460698689956333,,0.0,MetLife Stadium,OUTDOOR,,,,,100.0,,,,,,97.6
00-0038551,Kendre Miller,NO,LAR,RB,RB,ACT,3.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_NO_LAR,,away,9.067,9.067,4.806,0.0,25.225,10.927,16,9.2,6.9,12.0,7.5,1.2,0.5,1.108,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,0.587,0.485,4.19,82.61,7.826,9.474,1.2,-25.0,0.587,4.19,4.19,0.485,82.61,7.826,9.474,37.56,17.08,5.85,1.41,0.21,0.02,0.0,0.0,0.0,0.0,36.78431372549019,36.78431372549019,0.0,6.437633262260128,,7.036247334754798,,36.78431372549019,49.50302024533259,49.50302024533259,243.24561403508773,36.89473684210526,0.0,0.0,6.592962434617213,8.7018544935806,,0.0,Caesars Superdome,INDOOR,,,,,100.0,,,,,,98.7
00-0035261,Tony Pollard,TEN,SEA,RB,RB,ACT,7.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_SEA_TEN,,home,9.066,9.066,6.679,0.0,22.869,9.459,45,11.8,14.0,13.733,13.733,2.8,0.5,0.997,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,1.35,1.087,9.12,80.49,5.024,6.242,2.8,-6.67,1.35,9.12,9.12,1.087,80.49,5.024,6.242,39.37,14.41,3.24,0.37,0.02,0.0,0.0,0.0,0.0,0.0,34.705882352941174,34.705882352941174,0.0,5.927683615819209,,7.796610169491526,,34.705882352941174,50.81314176801998,50.81314176801998,235.5185185185185,37.370370370370374,0.0,0.0,6.302279484638255,8.077304261645194,,0.0,Levi's Stadium,OUTDOOR,,,,,100.0,,,,,,98.1
00-0037539,Lucas Krull,DEN,GB,TE,TE,ACT,4.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_GB_DEN,,home,9.03,9.03,5.732,0.0,24.026,10.217,19,9.4,15.1,13.933,7.5,2.0,0.5,0.968,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,0.942,0.729,6.27,77.42,5.903,7.625,1.8,-10.0,0.942,6.27,6.27,0.729,77.42,5.903,7.625,38.12,15.74,4.53,0.78,0.13,0.01,0.0,0.0,0.0,0.0,35.351851851851855,35.351851851851855,0.0,6.288108957569408,,7.909900471451022,,35.351851851851855,50.31578022250714,50.31578022250714,227.07272727272726,35.41818181818182,0.0,0.0,6.411190965092403,8.316221765913758,,0.0,Mercedes-Benz Stadium,INDOOR,,,,,100.0,,,,,,98.7
00-0034798,Durham Smythe,BAL,MIN,TE,TE,ACT,8.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_BAL_MIN,,away,9.026,9.026,2.278,0.0,27.607,12.166,30,5.0,5.4,4.667,6.25,1.4,0.5,0.974,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,0.612,0.419,4.18,68.42,4.105,6.0,1.2,-25.0,0.612,4.18,4.18,0.419,68.42,4.105,6.0,35.13,18.11,7.97,2.87,0.67,0.12,0.02,0.0,0.0,0.0,29.545454545454547,29.545454545454547,0.0,7.558769230769231,,10.03076923076923,,29.545454545454547,51.417035676352654,51.417035676352654,232.53846153846155,35.88461538461539,0.0,0.0,6.480171489817792,7.395498392282958,,0.0,M&T Bank Stadium,OUTDOOR,,,,,100.0,,,,,,101.6
00-0036997,Javonte Williams,DAL,ARI,RB,RB,ACT,5.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_DAL_ARI,,away,9.003,9.003,5.039,0.0,24.664,10.644,47,8.8,5.9,9.133,9.133,3.0,0.5,0.984,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,1.648,1.131,9.19,68.63,3.0,4.371,3.0,-6.25,1.648,9.19,9.19,1.131,68.63,3.0,4.371,37.72,16.56,5.26,1.21,0.12,0.01,0.0,0.0,0.0,0.0,39.55769230769231,39.55769230769231,0.0,6.794846864365581,,8.264462809917356,,39.55769230769231,49.169154099880984,49.169154099880984,234.58823529411765,33.8235294117647,0.0,0.0,6.935652173913043,8.521739130434783,,0.0,Lumen Field,OUTDOOR,,,,,100.0,,,,,,99.3
00-0037348,Tanner Conner,NYG,MIA,TE,TE,ACT,4.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_NYG_MIA,,away,8.981,8.981,7.429,0.0,21.233,8.582,9,11.6,11.889,11.889,13.0,1.8,0.5,0.906,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,1.33,0.84,6.63,63.16,5.632,8.917,1.8,-28.0,1.33,6.63,6.63,0.84,63.16,5.632,8.917,40.31,11.96,1.94,0.09,0.0,0.0,0.0,0.0,0.0,0.0,35.84313725490196,35.84313725490196,0.0,5.836980306345733,,7.11159737417943,,35.84313725490196,49.682533954612566,49.682533954612566,235.21153846153845,35.23076923076923,0.0,0.0,6.676310043668122,8.460698689956333,,0.0,MetLife Stadium,OUTDOOR,,,,,100.0,,,,,,97.6
00-0038396,Eric Gray,NYG,MIA,RB,RB,ACT,3.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_NYG_MIA,,away,8.969,8.969,4.525,0.0,24.982,10.845,11,4.6,10.3,9.455,11.714,1.2,0.5,0.906,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,0.768,0.682,4.63,88.89,5.778,6.5,1.2,-45.45,0.768,4.63,4.63,0.682,88.89,5.778,6.5,37.11,17.12,5.39,1.22,0.26,0.03,0.01,0.0,0.0,0.0,35.84313725490196,35.84313725490196,0.0,5.836980306345733,,7.11159737417943,,35.84313725490196,49.682533954612566,49.682533954612566,235.21153846153845,35.23076923076923,0.0,0.0,6.676310043668122,8.460698689956333,,0.0,MetLife Stadium,OUTDOOR,,,,,100.0,,,,,,97.6
00-0033217,Mo Alie-Cox,IND,ATL,TE,TE,ACT,9.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_ATL_IND,,home,8.961,8.961,5.649,0.0,23.96,10.195,36,13.4,9.7,9.8,10.636,2.4,0.5,0.947,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,0.969,0.597,6.62,61.54,5.654,9.188,2.4,71.43,0.969,6.62,6.62,0.597,61.54,5.654,9.188,37.84,15.61,4.32,0.91,0.11,0.01,0.0,0.0,0.0,0.0,34.294117647058826,34.294117647058826,0.0,6.6506575185820465,,8.00457404230989,,34.294117647058826,50.78909359176775,50.78909359176775,226.9607843137255,35.19607843137255,0.0,0.0,6.4484679665738165,7.910863509749304,,0.0,Gillette Stadium,OUTDOOR,,,,,100.0,,,,,,99.6
00-0038454,Keaton Mitchell,LAC,SF,RB,RB,ACT,3.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_SF_LAC,,home,8.889,8.889,6.707,0.0,22.062,9.163,15,10.2,11.4,12.267,9.0,2.0,0.5,0.998,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,0.851,0.674,7.85,79.17,7.667,9.684,2.0,42.86,0.851,7.85,7.85,0.674,79.17,7.667,9.684,39.5,13.71,2.67,0.3,0.0,0.0,0.0,0.0,0.0,0.0,36.509433962264154,36.509433962264154,0.0,6.534883720930233,,8.062015503875969,,36.509433962264154,52.256545505987326,52.256545505987326,227.25,36.05357142857143,0.0,0.0,6.303120356612184,6.983655274888559,,0.0,Reliant Stadium,INDOOR,,,,,100.0,,,,,,99.9
00-0037267,Jerome Ford,WAS,DET,RB,RB,ACT,4.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_WAS_DET,,away,8.807,8.807,5.885,0.0,22.882,9.721,39,7.2,10.6,13.467,9.364,2.2,0.5,1.087,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,1.263,1.062,8.9,84.09,4.591,5.459,2.2,-45.0,1.263,8.9,8.9,1.062,84.09,4.591,5.459,38.12,14.22,3.64,0.64,0.05,0.0,0.0,0.0,0.0,0.0,35.425925925925924,35.425925925925924,0.0,6.462101411395714,,7.631991636173549,,35.425925925925924,46.53190399038676,46.53190399038676,260.94545454545454,37.09090909090909,0.0,0.0,7.035294117647059,10.392156862745098,,0.0,Northwest Stadium,OUTDOOR,,,,,100.0,,,,,,97.7
00-0034365,Ian Thomas,LV,HOU,TE,TE,ACT,8.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_LV_HOU,,away,8.748,8.748,6.342,0.0,22.01,9.24,17,18.0,12.1,11.267,16.286,1.8,0.5,0.974,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,1.008,0.776,5.73,76.92,6.5,8.45,1.8,-10.0,1.008,5.73,5.73,0.776,76.92,6.5,8.45,38.6,13.63,2.76,0.28,0.03,0.0,0.0,0.0,0.0,0.0,36.627450980392155,36.627450980392155,0.0,5.983404710920771,,6.5310492505353315,,36.627450980392155,50.31960505799191,50.31960505799191,227.10526315789474,35.43859649122807,0.0,0.0,6.408415841584159,8.316831683168317,,0.0,Allegiant Stadium,INDOOR,,,,,100.0,,,,,,98.1
00-0038090,Skyy Moore,GB,DEN,WR,WR,ACT,4.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_GB_DEN,,away,8.72,8.72,4.652,0.0,24.199,10.481,22,15.4,8.7,11.4,12.429,1.0,0.5,0.957,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,0.695,0.379,4.22,54.55,7.409,13.583,1.0,-16.67,0.695,4.22,4.22,0.379,54.55,7.409,13.583,36.24,15.97,5.08,1.03,0.14,0.03,0.0,0.0,0.0,0.0,32.30909090909091,32.30909090909091,0.0,7.368036015756894,,10.80472706809229,,32.30909090909091,51.761331181873786,51.761331181873786,235.90740740740742,37.94444444444444,0.0,0.0,6.217179111761835,7.46705710102489,,0.0,Acrisure Stadium,OUTDOOR,,,,,100.0,,,,,,101.4
00-0039359,Cade Stover,HOU,LV,TE,TE,ACT,2.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_LV_HOU,,home,8.691,8.691,6.764,0.0,21.273,8.734,19,10.8,10.7,10.533,12.667,2.4,0.68,0.937,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,1.516,1.137,7.89,75.0,4.639,6.185,2.6,0.0,1.516,7.89,7.89,1.137,75.0,4.639,6.185,38.6,12.07,2.15,0.16,0.01,0.0,0.0,0.0,0.0,0.0,36.80701754385965,36.80701754385965,0.0,6.7016205910390845,,8.627264061010486,,36.80701754385965,51.62480214596115,51.62480214596115,228.54901960784315,34.86274509803921,0.0,0.0,6.555680539932508,7.142857142857142,,0.0,Reliant Stadium,INDOOR,,,,,100.0,,,,,,100.0
00-0040719,Bhayshul Tuten,JAX,CAR,RB,RB,ACT,1.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_CAR_JAX,,home,8.622,8.622,6.136,0.0,21.957,9.139,10,4.0,7.9,7.9,7.9,1.2,0.68,0.904,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,1.089,0.778,4.49,71.43,5.643,7.9,1.2,-25.0,1.089,4.49,4.49,0.778,71.43,5.643,7.9,37.83,13.24,2.48,0.36,0.06,0.0,0.0,0.0,0.0,0.0,36.28846153846154,36.28846153846154,0.0,6.5659777424483305,,8.691043985161633,,36.28846153846154,49.97418894175862,49.97418894175862,216.09615384615384,31.826923076923077,0.0,0.0,6.789728096676737,8.09667673716012,,0.0,Caesars Superdome,INDOOR,,,,,100.0,,,,,,99.1
00-0038824,Ryan Miller,NYG,MIA,WR,WR,ACT,3.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_NYG_MIA,,away,8.608,8.608,5.336,0.0,22.906,9.889,12,12.0,10.4,13.5,8.5,1.6,0.5,0.906,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,0.787,0.459,5.35,58.33,6.75,11.571,1.6,-20.0,0.787,5.35,5.35,0.459,58.33,6.75,11.571,36.98,14.58,3.76,0.69,0.1,0.02,0.0,0.0,0.0,0.0,35.84313725490196,35.84313725490196,0.0,5.836980306345733,,7.11159737417943,,35.84313725490196,49.682533954612566,49.682533954612566,235.21153846153845,35.23076923076923,0.0,0.0,6.676310043668122,8.460698689956333,,0.0,MetLife Stadium,OUTDOOR,,,,,100.0,,,,,,97.6
00-0038098,Pierre Strong,GB,DEN,RB,RB,ACT,4.0,2026,PRE,2,2026 PRE W2,2026_PRE_W2_GB_DEN,,away,8.545,8.545,4.228,0.0,24.005,10.383,16,7.8,10.4,10.067,11.556,2.6,0.5,0.957,PLAYER_HISTORY,10000,NFL_RECEIVING_YARDS_V1,0.84,0.55,6.1,65.52,5.207,7.947,2.6,30.0,0.84,6.1,6.1,0.55,65.52,5.207,7.947,35.87,15.41,4.62,0.84,0.16,0.04,0.0,0.0,0.0,0.0,32.30909090909091,32.30909090909091,0.0,7.368036015756894,,10.80472706809229,,32.30909090909091,51.761331181873786,51.761331181873786,235.90740740740742,37.94444444444444,0.0,0.0,6.217179111761835,7.46705710102489,,0.0,Acrisure Stadium,OUTDOOR,,,,,100.0,,,,,,101.4
